x,y,u_h
0.184615,0.0615385,0.105308
0.2,0.0615385,0.112951
0.215385,0.0615385,0.12033
0.230769,0.0615385,0.127428
0.246154,0.0615385,0.134229
0.261538,0.0615385,0.140716
0.276923,0.0615385,0.146874
0.292308,0.0615385,0.152689
0.307692,0.0615385,0.158148
0.323077,0.0615385,0.163237
0.338462,0.0615385,0.167945
0.353846,0.0615385,0.172261
0.369231,0.0615385,0.176175
0.384615,0.0615385,0.179677
0.4,0.0615385,0.182759
0.415385,0.0615385,0.185414
0.430769,0.0615385,0.187637
0.446154,0.0615385,0.189421
0.461538,0.0615385,0.190763
0.476923,0.0615385,0.191659
0.492308,0.0615385,0.192108
0.507692,0.0615385,0.192108
0.523077,0.0615385,0.191659
0.538462,0.0615385,0.190763
0.553846,0.0615385,0.189421
0.569231,0.0615385,0.187637
0.584615,0.0615385,0.185414
0.6,0.0615385,0.182759
0.615385,0.0615385,0.179677
0.630769,0.0615385,0.176175
0.646154,0.0615385,0.172261
0.661538,0.0615385,0.167945
0.676923,0.0615385,0.163237
0.692308,0.0615385,0.158148
0.707692,0.0615385,0.152689
0.723077,0.0615385,0.146874
0.738462,0.0615385,0.140716
0.753846,0.0615385,0.134229
0.769231,0.0615385,0.127428
0.784615,0.0615385,0.12033
0.8,0.0615385,0.112951
0.815385,0.0615385,0.105308
0.830769,0.0615385,0.0974195
0.846154,0.0615385,0.0893031
0.861538,0.0615385,0.0809782
0.876923,0.0615385,0.0724641
0.892308,0.0615385,0.0637808
0.907692,0.0615385,0.0549485
0.923077,0.0615385,0.0459879
0.938462,0.0615385,0.0369199
0.953846,0.0615385,0.0277656
0.969231,0.0615385,0.0185465
0.984615,0.0615385,0.0092841
0.0153846,0.0769231,0.0115644
0.0307692,0.0769231,0.0231018
0.0461538,0.0769231,0.0345852
0.0615385,0.0769231,0.0459879
0.0769231,0.0769231,0.0572831
0.0923077,0.0769231,0.0684446
0.107692,0.0769231,0.0794462
0.123077,0.0769231,0.0902623
0.138462,0.0769231,0.100868
0.153846,0.0769231,0.111237
0.169231,0.0769231,0.121347
0.184615,0.0769231,0.131174
0.2,0.0769231,0.140694
0.215385,0.0769231,0.149885
0.230769,0.0769231,0.158727
0.246154,0.0769231,0.167197
0.261538,0.0769231,0.175277
0.276923,0.0769231,0.182948
0.292308,0.0769231,0.190192
0.307692,0.0769231,0.196991
0.323077,0.0769231,0.203331
0.338462,0.0769231,0.209195
0.353846,0.0769231,0.214571
0.369231,0.0769231,0.219445
0.384615,0.0769231,0.223808
0.4,0.0769231,0.227647
0.415385,0.0769231,0.230955
0.430769,0.0769231,0.233723
0.446154,0.0769231,0.235946
0.461538,0.0769231,0.237617
0.476923,0.0769231,0.238733
0.492308,0.0769231,0.239292
0.507692,0.0769231,0.239292
0.523077,0.0769231,0.238733
0.538462,0.0769231,0.237617
0.553846,0.0769231,0.235946
0.569231,0.0769231,0.233723
0.584615,0.0769231,0.230955
0.6,0.0769231,0.227647
0.615385,0.0769231,0.223808
0.630769,0.0769231,0.219445
0.646154,0.0769231,0.214571
0.661538,0.0769231,0.209195
0.676923,0.0769231,0.203331
0.692308,0.0769231,0.196991
0.707692,0.0769231,0.190192
0.723077,0.0769231,0.182948
0.738462,0.0769231,0.175277
0.753846,0.0769231,0.167197
0.769231,0.0769231,0.158727
0.784615,0.0769231,0.149885
0.8,0.0769231,0.140694
0.815385,0.0769231,0.131174
0.830769,0.0769231,0.121347
0.846154,0.0769231,0.111237
0.861538,0.0769231,0.100868
0.876923,0.0769231,0.0902623
0.892308,0.0769231,0.0794462
0.907692,0.0769231,0.0684446
0.923077,0.0769231,0.0572831
0.938462,0.0769231,0.0459879
0.953846,0.0769231,0.0345852
0.969231,0.0769231,0.0231018
0.984615,0.0769231,0.0115644
0.0153846,0.0923077,0.0138177
0.0307692,0.0923077,0.0276031
0.0461538,0.0923077,0.0413241
0.0615385,0.0923077,0.0549485
0.0769231,0.0923077,0.0684446
0.0923077,0.0923077,0.0817808
0.107692,0.0923077,0.0949261
0.123077,0.0923077,0.10785
0.138462,0.0923077,0.120521
0.153846,0.0923077,0.132911
0.169231,0.0923077,0.144991
0.184615,0.0923077,0.156732
0.2,0.0923077,0.168107
0.215385,0.0923077,0.17909
0.230769,0.0923077,0.189654
0.246154,0.0923077,0.199775
0.261538,0.0923077,0.20943
0.276923,0.0923077,0.218595
0.292308,0.0923077,0.22725
0.307692,0.0923077,0.235374
0.323077,0.0923077,0.242949
0.338462,0.0923077,0.249956
0.353846,0.0923077,0.256379
0.369231,0.0923077,0.262204
0.384615,0.0923077,0.267416
0.4,0.0923077,0.272003
0.415385,0.0923077,0.275956
0.430769,0.0923077,0.279263
0.446154,0.0923077,0.281919
0.461538,0.0923077,0.283916
0.476923,0.0923077,0.28525
0.492308,0.0923077,0.285918
0.507692,0.0923077,0.285918
0.523077,0.0923077,0.28525
0.538462,0.0923077,0.283916
0.553846,0.0923077,0.281919
0.569231,0.0923077,0.279263
0.584615,0.0923077,0.275956
0.6,0.0923077,0.272003
0.615385,0.0923077,0.267416
0.630769,0.0923077,0.262204
0.646154,0.0923077,0.256379
0.661538,0.0923077,0.249956
0.676923,0.0923077,0.242949
0.692308,0.0923077,0.235374
0.707692,0.0923077,0.22725
0.723077,0.0923077,0.218595
0.738462,0.0923077,0.20943
0.753846,0.0923077,0.199775
0.769231,0.0923077,0.189654
0.784615,0.0923077,0.17909
0.8,0.0923077,0.168107
0.815385,0.0923077,0.156732
0.830769,0.0923077,0.144991
0.846154,0.0923077,0.132911
0.861538,0.0923077,0.120521
0.876923,0.0923077,0.10785
0.892308,0.0923077,0.0949261
0.907692,0.0923077,0.0817808
0.923077,0.0923077,0.0684446
0.938462,0.0923077,0.0549485
0.953846,0.0923077,0.0413241
0.969231,0.0923077,0.0276031
0.984615,0.0923077,0.0138177
0.0153846,0.107692,0.0160387
0.0307692,0.107692,0.03204
0.0461538,0.107692,0.0479664
0.0615385,0.107692,0.0637808
0.0769231,0.107692,0.0794462
0.0923077,0.107692,0.0949261
0.107692,0.107692,0.110184
0.123077,0.107692,0.125185
0.138462,0.107692,0.139894
0.153846,0.107692,0.154275
0.169231,0.107692,0.168297
0.184615,0.107692,0.181925
0.2,0.107692,0.195129
0.215385,0.107692,0.207876
0.230769,0.107692,0.220138
0.246154,0.107692,0.231887
0.261538,0.107692,0.243093
0.276923,0.107692,0.253732
0.292308,0.107692,0.263778
0.307692,0.107692,0.273208
0.323077,0.107692,0.282
0.338462,0.107692,0.290133
0.353846,0.107692,0.297589
0.369231,0.107692,0.30435
0.384615,0.107692,0.3104
0.4,0.107692,0.315725
0.415385,0.107692,0.320312
0.430769,0.107692,0.324152
0.446154,0.107692,0.327234
0.461538,0.107692,0.329552
0.476923,0.107692,0.3311
0.492308,0.107692,0.331876
0.507692,0.107692,0.331876
0.523077,0.107692,0.3311
0.538462,0.107692,0.329552
0.553846,0.107692,0.327234
0.569231,0.107692,0.324152
0.584615,0.107692,0.320312
0.6,0.107692,0.315725
0.615385,0.107692,0.3104
0.630769,0.107692,0.30435
0.646154,0.107692,0.297589
0.661538,0.107692,0.290133
0.676923,0.107692,0.282
0.692308,0.107692,0.273208
0.707692,0.107692,0.263778
0.723077,0.107692,0.253732
0.738462,0.107692,0.243093
0.753846,0.107692,0.231887
0.769231,0.107692,0.220138
0.784615,0.107692,0.207876
0.8,0.107692,0.195129
0.815385,0.107692,0.181925
0.830769,0.107692,0.168297
0.846154,0.107692,0.154275
0.861538,0.107692,0.139894
0.876923,0.107692,0.125185
0.892308,0.107692,0.110184
0.907692,0.107692,0.0949261
0.923077,0.107692,0.0794462
0.938462,0.107692,0.0637808
0.953846,0.107692,0.0479664
0.969231,0.107692,0.03204
0.984615,0.107692,0.0160387
0.0153846,0.123077,0.0182223
0.0307692,0.123077,0.036402
0.0461538,0.123077,0.0544967
0.0615385,0.123077,0.0724641
0.0769231,0.123077,0.0902623
0.0923077,0.123077,0.10785
0.107692,0.123077,0.125185
0.123077,0.123077,0.142228
0.138462,0.123077,0.158939
0.153846,0.123077,0.175279
0.169231,0.123077,0.191209
0.184615,0.123077,0.206693
0.2,0.123077,0.221694
0.215385,0.123077,0.236177
0.230769,0.123077,0.250109
0.246154,0.123077,0.263456
0.261538,0.123077,0.276188
0.276923,0.123077,0.288276
0.292308,0.123077,0.299689
0.307692,0.123077,0.310403
0.323077,0.123077,0.320392
0.338462,0.123077,0.329633
0.353846,0.123077,0.338104
0.369231,0.123077,0.345785
0.384615,0.123077,0.352658
0.4,0.123077,0.358708
0.415385,0.123077,0.36392
0.430769,0.123077,0.368283
0.446154,0.123077,0.371785
0.461538,0.123077,0.374418
0.476923,0.123077,0.376177
0.492308,0.123077,0.377058
0.507692,0.123077,0.377058
0.523077,0.123077,0.376177
0.538462,0.123077,0.374418
0.553846,0.123077,0.371785
0.569231,0.123077,0.368283
0.584615,0.123077,0.36392
0.6,0.123077,0.358708
0.615385,0.123077,0.352658
0.630769,0.123077,0.345785
0.646154,0.123077,0.338104
0.661538,0.123077,0.329633
0.676923,0.123077,0.320392
0.692308,0.123077,0.310403
0.707692,0.123077,0.299689
0.723077,0.123077,0.288276
0.738462,0.123077,0.276188
0.753846,0.123077,0.263456
0.769231,0.123077,0.250109
0.784615,0.123077,0.236177
0.8,0.123077,0.221694
0.815385,0.123077,0.206693
0.830769,0.123077,0.191209
0.846154,0.123077,0.175279
0.861538,0.123077,0.158939
0.876923,0.123077,0.142228
0.892308,0.123077,0.125185
0.907692,0.123077,0.10785
0.923077,0.123077,0.0902623
0.938462,0.123077,0.0724641
0.953846,0.123077,0.0544967
0.969231,0.123077,0.036402
0.984615,0.123077,0.0182223
0.0153846,0.138462,0.0203633
0.0307692,0.138462,0.040679
0.0461538,0.138462,0.0608997
0.0615385,0.138462,0.0809782
0.0769231,0.138462,0.100868
0.0923077,0.138462,0.120521
0.107692,0.138462,0.139894
0.123077,0.138462,0.158939
0.138462,0.138462,0.177613
0.153846,0.138462,0.195873
0.169231,0.138462,0.213675
0.184615,0.138462,0.230978
0.2,0.138462,0.247742
0.215385,0.138462,0.263927
0.230769,0.138462,0.279495
0.246154,0.138462,0.294411
0.261538,0.138462,0.308639
0.276923,0.138462,0.322146
0.292308,0.138462,0.334901
0.307692,0.138462,0.346874
0.323077,0.138462,0.358036
0.338462,0.138462,0.368363
0.353846,0.138462,0.377829
0.369231,0.138462,0.386412
0.384615,0.138462,0.394094
0.4,0.138462,0.400854
0.415385,0.138462,0.406679
0.430769,0.138462,0.411553
0.446154,0.138462,0.415467
0.461538,0.138462,0.41841
0.476923,0.138462,0.420376
0.492308,0.138462,0.42136
0.507692,0.138462,0.42136
0.523077,0.138462,0.420376
0.538462,0.138462,0.41841
0.553846,0.138462,0.415467
0.569231,0.138462,0.411553
0.584615,0.138462,0.406679
0.6,0.138462,0.400854
0.615385,0.138462,0.394094
0.630769,0.138462,0.386412
0.646154,0.138462,0.377829
0.661538,0.138462,0.368363
0.676923,0.138462,0.358036
0.692308,0.138462,0.346874
0.707692,0.138462,0.334901
0.723077,0.138462,0.322146
0.738462,0.138462,0.308639
0.753846,0.138462,0.294411
0.769231,0.138462,0.279495
0.784615,0.138462,0.263927
0.8,0.138462,0.247742
0.815385,0.138462,0.230978
0.830769,0.138462,0.213675
0.846154,0.138462,0.195873
0.861538,0.138462,0.177613
0.876923,0.138462,0.158939
0.892308,0.138462,0.139894
0.907692,0.138462,0.120521
0.923077,0.138462,0.100868
0.938462,0.138462,0.0809782
0.953846,0.138462,0.0608997
0.969231,0.138462,0.040679
0.984615,0.138462,0.0203633
0.0153846,0.153846,0.0224567
0.0307692,0.153846,0.044861
0.0461538,0.153846,0.0671605
0.0615385,0.153846,0.0893031
0.0769231,0.153846,0.111237
0.0923077,0.153846,0.132911
0.107692,0.153846,0.154275
0.123077,0.153846,0.175279
0.138462,0.153846,0.195873
0.153846,0.153846,0.21601
0.169231,0.153846,0.235642
0.184615,0.153846,0.254724
0.2,0.153846,0.273211
0.215385,0.153846,0.291059
0.230769,0.153846,0.308228
0.246154,0.153846,0.324678
0.261538,0.153846,0.340368
0.276923,0.153846,0.355264
0.292308,0.153846,0.369331
0.307692,0.153846,0.382534
0.323077,0.153846,0.394844
0.338462,0.153846,0.406232
0.353846,0.153846,0.416671
0.369231,0.153846,0.426138
0.384615,0.153846,0.434608
0.4,0.153846,0.442064
0.415385,0.153846,0.448487
0.430769,0.153846,0.453863
0.446154,0.153846,0.458179
0.461538,0.153846,0.461425
0.476923,0.153846,0.463593
0.492308,0.153846,0.464678
0.507692,0.153846,0.464678
0.523077,0.153846,0.463593
0.538462,0.153846,0.461425
0.553846,0.153846,0.458179
0.569231,0.153846,0.453863
0.584615,0.153846,0.448487
0.6,0.153846,0.442064
0.615385,0.153846,0.434608
0.630769,0.153846,0.426138
0.646154,0.153846,0.416671
0.661538,0.153846,0.406232
0.676923,0.153846,0.394844
0.692308,0.153846,0.382534
0.707692,0.153846,0.369331
0.723077,0.153846,0.355264
0.738462,0.153846,0.340368
0.753846,0.153846,0.324678
0.769231,0.153846,0.308228
0.784615,0.153846,0.291059
0.8,0.153846,0.273211
0.815385,0.153846,0.254724
0.830769,0.153846,0.235642
0.846154,0.153846,0.21601
0.861538,0.153846,0.195873
0.876923,0.153846,0.175279
0.892308,0.153846,0.154275
0.907692,0.153846,0.132911
0.923077,0.153846,0.111237
0.938462,0.153846,0.0893031
0.953846,0.153846,0.0671605
0.969231,0.153846,0.044861
0.984615,0.153846,0.0224567
0.0153846,0.169231,0.0244977
0.0307692,0.169231,0.0489382
0.0461538,0.169231,0.0732644
0.0615385,0.169231,0.0974195
0.0769231,0.169231,0.121347
0.0923077,0.169231,0.144991
0.107692,0.169231,0.168297
0.123077,0.169231,0.191209
0.138462,0.169231,0.213675
0.153846,0.169231,0.235642
0.169231,0.169231,0.257058
0.184615,0.169231,0.277874
0.2,0.169231,0.298042
0.215385,0.169231,0.317513
0.230769,0.169231,0.336242
0.246154,0.169231,0.354186
0.261538,0.169231,0.371303
0.276923,0.169231,0.387553
0.292308,0.169231,0.402897
0.307692,0.169231,0.417301
0.323077,0.169231,0.43073
0.338462,0.169231,0.443153
0.353846,0.169231,0.454541
0.369231,0.169231,0.464867
0.384615,0.169231,0.474108
0.4,0.169231,0.482241
0.415385,0.169231,0.489248
0.430769,0.169231,0.495113
0.446154,0.169231,0.499821
0.461538,0.169231,0.503362
0.476923,0.169231,0.505727
0.492308,0.169231,0.50691
0.507692,0.169231,0.50691
0.523077,0.169231,0.505727
0.538462,0.169231,0.503362
0.553846,0.169231,0.499821
0.569231,0.169231,0.495113
0.584615,0.169231,0.489248
0.6,0.169231,0.482241
0.615385,0.169231,0.474108
0.630769,0.169231,0.464867
0.646154,0.169231,0.454541
0.661538,0.169231,0.443153
0.676923,0.169231,0.43073
0.692308,0.169231,0.417301
0.707692,0.169231,0.402897
0.723077,0.169231,0.387553
0.738462,0.169231,0.371303
0.753846,0.169231,0.354186
0.769231,0.169231,0.336242
0.784615,0.169231,0.317513
0.8,0.169231,0.298042
0.815385,0.169231,0.277874
0.830769,0.169231,0.257058
0.846154,0.169231,0.235642
0.861538,0.169231,0.213675
0.876923,0.169231,0.191209
0.892308,0.169231,0.168297
0.907692,0.169231,0.144991
0.923077,0.169231,0.121347
0.938462,0.169231,0.0974195
0.953846,0.169231,0.0732644
0.969231,0.169231,0.0489382
0.984615,0.169231,0.0244977
0.0153846,0.184615,0.0264815
0.0307692,0.184615,0.0529011
0.0461538,0.184615,0.0791972
0.0615385,0.184615,0.105308
0.0769231,0.184615,0.131174
0.0923077,0.184615,0.156732
0.107692,0.184615,0.181925
0.123077,0.184615,0.206693
0.138462,0.184615,0.230978
0.153846,0.184615,0.254724
0.169231,0.184615,0.277874
0.184615,0.184615,0.300376
0.2,0.184615,0.322176
0.215385,0.184615,0.343224
0.230769,0.184615,0.36347
0.246154,0.184615,0.382867
0.261538,0.184615,0.401371
0.276923,0.184615,0.418936
0.292308,0.184615,0.435523
0.307692,0.184615,0.451093
0.323077,0.184615,0.46561
0.338462,0.184615,0.479039
0.353846,0.184615,0.491349
0.369231,0.184615,0.502511
0.384615,0.184615,0.5125
0.4,0.184615,0.521292
0.415385,0.184615,0.528867
0.430769,0.184615,0.535206
0.446154,0.184615,0.540295
0.461538,0.184615,0.544123
0.476923,0.184615,0.546679
0.492308,0.184615,0.547959
0.507692,0.184615,0.547959
0.523077,0.184615,0.546679
0.538462,0.184615,0.544123
0.553846,0.184615,0.540295
0.569231,0.184615,0.535206
0.584615,0.184615,0.528867
0.6,0.184615,0.521292
0.615385,0.184615,0.5125
0.630769,0.184615,0.502511
0.646154,0.184615,0.491349
0.661538,0.184615,0.479039
0.676923,0.184615,0.46561
0.692308,0.184615,0.451093
0.707692,0.184615,0.435523
0.723077,0.184615,0.418936
0.738462,0.184615,0.401371
0.753846,0.184615,0.382867
0.769231,0.184615,0.36347
0.784615,0.184615,0.343224
0.8,0.184615,0.322176
0.815385,0.184615,0.300376
0.830769,0.184615,0.277874
0.846154,0.184615,0.254724
0.861538,0.184615,0.230978
0.876923,0.184615,0.206693
0.892308,0.184615,0.181925
0.907692,0.184615,0.156732
0.923077,0.184615,0.131174
0.938462,0.184615,0.105308
0.953846,0.184615,0.0791972
0.969231,0.184615,0.0529011
0.984615,0.184615,0.0264815
0.0153846,0.2,0.0284034
0.0307692,0.2,0.0567405
0.0461538,0.2,0.0849451
0.0615385,0.2,0.112951
0.0769231,0.2,0.140694
0.0923077,0.2,0.168107
0.107692,0.2,0.195129
0.123077,0.2,0.221694
0.138462,0.2,0.247742
0.153846,0.2,0.273211
0.169231,0.2,0.298042
0.184615,0.2,0.322176
0.2,0.2,0.345559
0.215385,0.2,0.368134
0.230769,0.2,0.38985
0.246154,0.2,0.410655
0.261538,0.2,0.430501
0.276923,0.2,0.449341
0.292308,0.2,0.467132
0.307692,0.2,0.483832
0.323077,0.2,0.499402
0.338462,0.2,0.513806
0.353846,0.2,0.527009
0.369231,0.2,0.538982
0.384615,0.2,0.549696
0.4,0.2,0.559126
0.415385,0.2,0.56725
0.430769,0.2,0.574049
0.446154,0.2,0.579508
0.461538,0.2,0.583613
0.476923,0.2,0.586355
0.492308,0.2,0.587728
0.507692,0.2,0.587728
0.523077,0.2,0.586355
0.538462,0.2,0.583613
0.553846,0.2,0.579508
0.569231,0.2,0.574049
0.584615,0.2,0.56725
0.6,0.2,0.559126
0.615385,0.2,0.549696
0.630769,0.2,0.538982
0.646154,0.2,0.527009
0.661538,0.2,0.513806
0.676923,0.2,0.499402
0.692308,0.2,0.483832
0.707692,0.2,0.467132
0.723077,0.2,0.449341
0.738462,0.2,0.430501
0.753846,0.2,0.410655
0.769231,0.2,0.38985
0.784615,0.2,0.368134
0.8,0.2,0.345559
0.815385,0.2,0.322176
0.830769,0.2,0.298042
0.846154,0.2,0.273211
0.861538,0.2,0.247742
0.876923,0.2,0.221694
0.892308,0.2,0.195129
0.907692,0.2,0.168107
0.923077,0.2,0.140694
0.938462,0.2,0.112951
0.953846,0.2,0.0849451
0.969231,0.2,0.0567405
0.984615,0.2,0.0284034
0.0153846,0.215385,0.030259
0.0307692,0.215385,0.0604474
0.0461538,0.215385,0.0904945
0.0615385,0.215385,0.12033
0.0769231,0.215385,0.149885
0.0923077,0.215385,0.17909
0.107692,0.215385,0.207876
0.123077,0.215385,0.236177
0.138462,0.215385,0.263927
0.153846,0.215385,0.291059
0.169231,0.215385,0.317513
0.184615,0.215385,0.343224
0.2,0.215385,0.368134
0.215385,0.215385,0.392184
0.230769,0.215385,0.415318
0.246154,0.215385,0.437483
0.261538,0.215385,0.458625
0.276923,0.215385,0.478696
0.292308,0.215385,0.49765
0.307692,0.215385,0.515441
0.323077,0.215385,0.532028
0.338462,0.215385,0.547372
0.353846,0.215385,0.561439
0.369231,0.215385,0.574193
0.384615,0.215385,0.585607
0.4,0.215385,0.595653
0.415385,0.215385,0.604308
0.430769,0.215385,0.611552
0.446154,0.215385,0.617367
0.461538,0.215385,0.621741
0.476923,0.215385,0.624662
0.492308,0.215385,0.626124
0.507692,0.215385,0.626124
0.523077,0.215385,0.624662
0.538462,0.215385,0.621741
0.553846,0.215385,0.617367
0.569231,0.215385,0.611552
0.584615,0.215385,0.604308
0.6,0.215385,0.595653
0.615385,0.215385,0.585607
0.630769,0.215385,0.574193
0.646154,0.215385,0.561439
0.661538,0.215385,0.547372
0.676923,0.215385,0.532028
0.692308,0.215385,0.515441
0.707692,0.215385,0.49765
0.723077,0.215385,0.478696
0.738462,0.215385,0.458625
0.753846,0.215385,0.437483
0.769231,0.215385,0.415318
0.784615,0.215385,0.392184
0.8,0.215385,0.368134
0.815385,0.215385,0.343224
0.830769,0.215385,0.317513
0.846154,0.215385,0.291059
0.861538,0.215385,0.263927
0.876923,0.215385,0.236177
0.892308,0.215385,0.207876
0.907692,0.215385,0.17909
0.923077,0.215385,0.149885
