x,y,u_h
0.248062,0.0232558,0.0513028
0.255814,0.0232558,0.0525522
0.263566,0.0232558,0.0537704
0.271318,0.0232558,0.0549567
0.27907,0.0232558,0.0561104
0.286822,0.0232558,0.0572309
0.294574,0.0232558,0.0583174
0.302326,0.0232558,0.0593693
0.310078,0.0232558,0.060386
0.317829,0.0232558,0.0613669
0.325581,0.0232558,0.0623114
0.333333,0.0232558,0.0632189
0.341085,0.0232558,0.064089
0.348837,0.0232558,0.064921
0.356589,0.0232558,0.0657146
0.364341,0.0232558,0.0664691
0.372093,0.0232558,0.0671843
0.379845,0.0232558,0.0678596
0.387597,0.0232558,0.0684946
0.395349,0.0232558,0.0690891
0.403101,0.0232558,0.0696425
0.410853,0.0232558,0.0701547
0.418605,0.0232558,0.0706253
0.426357,0.0232558,0.0710539
0.434109,0.0232558,0.0714405
0.44186,0.0232558,0.0717846
0.449612,0.0232558,0.0720862
0.457364,0.0232558,0.0723451
0.465116,0.0232558,0.072561
0.472868,0.0232558,0.0727339
0.48062,0.0232558,0.0728637
0.488372,0.0232558,0.0729502
0.496124,0.0232558,0.0729935
0.503876,0.0232558,0.0729935
0.511628,0.0232558,0.0729502
0.51938,0.0232558,0.0728637
0.527132,0.0232558,0.0727339
0.534884,0.0232558,0.072561
0.542636,0.0232558,0.0723451
0.550388,0.0232558,0.0720862
0.55814,0.0232558,0.0717846
0.565891,0.0232558,0.0714405
0.573643,0.0232558,0.0710539
0.581395,0.0232558,0.0706253
0.589147,0.0232558,0.0701547
0.596899,0.0232558,0.0696425
0.604651,0.0232558,0.0690891
0.612403,0.0232558,0.0684946
0.620155,0.0232558,0.0678596
0.627907,0.0232558,0.0671843
0.635659,0.0232558,0.0664691
0.643411,0.0232558,0.0657146
0.651163,0.0232558,0.064921
0.658915,0.0232558,0.064089
0.666667,0.0232558,0.0632189
0.674419,0.0232558,0.0623114
0.682171,0.0232558,0.0613669
0.689922,0.0232558,0.060386
0.697674,0.0232558,0.0593693
0.705426,0.0232558,0.0583174
0.713178,0.0232558,0.0572309
0.72093,0.0232558,0.0561104
0.728682,0.0232558,0.0549567
0.736434,0.0232558,0.0537704
0.744186,0.0232558,0.0525522
0.751938,0.0232558,0.0513028
0.75969,0.0232558,0.050023
0.767442,0.0232558,0.0487136
0.775194,0.0232558,0.0473752
0.782946,0.0232558,0.0460088
0.790698,0.0232558,0.044615
0.79845,0.0232558,0.0431948
0.806202,0.0232558,0.041749
0.813953,0.0232558,0.0402785
0.821705,0.0232558,0.038784
0.829457,0.0232558,0.0372665
0.837209,0.0232558,0.035727
0.844961,0.0232558,0.0341662
0.852713,0.0232558,0.0325852
0.860465,0.0232558,0.0309849
0.868217,0.0232558,0.0293662
0.875969,0.0232558,0.02773
0.883721,0.0232558,0.0260775
0.891473,0.0232558,0.0244094
0.899225,0.0232558,0.0227269
0.906977,0.0232558,0.0210309
0.914729,0.0232558,0.0193225
0.922481,0.0232558,0.0176025
0.930233,0.0232558,0.0158722
0.937984,0.0232558,0.0141324
0.945736,0.0232558,0.0123842
0.953488,0.0232558,0.0106287
0.96124,0.0232558,0.00886692
0.968992,0.0232558,0.00709986
0.976744,0.0232558,0.00532858
0.984496,0.0232558,0.00355414
0.992248,0.0232558,0.0017776
0.00775194,0.0310078,0.00236849
0.0155039,0.0310078,0.00473558
0.0232558,0.0310078,0.00709986
0.0310078,0.0310078,0.00945992
0.0387597,0.0310078,0.0118144
0.0465116,0.0310078,0.0141618
0.0542636,0.0310078,0.0165009
0.0620155,0.0310078,0.0188301
0.0697674,0.0310078,0.0211482
0.0775194,0.0310078,0.0234538
0.0852713,0.0310078,0.0257454
0.0930233,0.0310078,0.0280218
0.100775,0.0310078,0.0302816
0.108527,0.0310078,0.0325234
0.116279,0.0310078,0.0347459
0.124031,0.0310078,0.0369478
0.131783,0.0310078,0.0391278
0.139535,0.0310078,0.0412846
0.147287,0.0310078,0.0434169
0.155039,0.0310078,0.0455234
0.162791,0.0310078,0.047603
0.170543,0.0310078,0.0496543
0.178295,0.0310078,0.0516762
0.186047,0.0310078,0.0536674
0.193798,0.0310078,0.0556268
0.20155,0.0310078,0.0575532
0.209302,0.0310078,0.0594455
0.217054,0.0310078,0.0613026
0.224806,0.0310078,0.0631232
0.232558,0.0310078,0.0649065
0.24031,0.0310078,0.0666512
0.248062,0.0310078,0.0683564
0.255814,0.0310078,0.0700211
0.263566,0.0310078,0.0716442
0.271318,0.0310078,0.0732249
0.27907,0.0310078,0.0747621
0.286822,0.0310078,0.076255
0.294574,0.0310078,0.0777027
0.302326,0.0310078,0.0791043
0.310078,0.0310078,0.0804589
0.317829,0.0310078,0.0817659
0.325581,0.0310078,0.0830243
0.333333,0.0310078,0.0842336
0.341085,0.0310078,0.0853928
0.348837,0.0310078,0.0865015
0.356589,0.0310078,0.0875588
0.364341,0.0310078,0.0885642
0.372093,0.0310078,0.089517
0.379845,0.0310078,0.0904168
0.387597,0.0310078,0.091263
0.395349,0.0310078,0.092055
0.403101,0.0310078,0.0927925
0.410853,0.0310078,0.0934749
0.418605,0.0310078,0.0941019
0.426357,0.0310078,0.094673
0.434109,0.0310078,0.095188
0.44186,0.0310078,0.0956466
0.449612,0.0310078,0.0960485
0.457364,0.0310078,0.0963933
0.465116,0.0310078,0.096681
0.472868,0.0310078,0.0969114
0.48062,0.0310078,0.0970843
0.488372,0.0310078,0.0971996
0.496124,0.0310078,0.0972573
0.503876,0.0310078,0.0972573
0.511628,0.0310078,0.0971996
0.51938,0.0310078,0.0970843
0.527132,0.0310078,0.0969114
0.534884,0.0310078,0.096681
0.542636,0.0310078,0.0963933
0.550388,0.0310078,0.0960485
0.55814,0.0310078,0.0956466
0.565891,0.0310078,0.095188
0.573643,0.0310078,0.094673
0.581395,0.0310078,0.0941019
0.589147,0.0310078,0.0934749
0.596899,0.0310078,0.0927925
0.604651,0.0310078,0.092055
0.612403,0.0310078,0.091263
0.620155,0.0310078,0.0904168
0.627907,0.0310078,0.089517
0.635659,0.0310078,0.0885642
0.643411,0.0310078,0.0875588
0.651163,0.0310078,0.0865015
0.658915,0.0310078,0.0853928
0.666667,0.0310078,0.0842336
0.674419,0.0310078,0.0830243
0.682171,0.0310078,0.0817659
0.689922,0.0310078,0.0804589
0.697674,0.0310078,0.0791043
0.705426,0.0310078,0.0777027
0.713178,0.0310078,0.076255
0.72093,0.0310078,0.0747621
0.728682,0.0310078,0.0732249
0.736434,0.0310078,0.0716442
0.744186,0.0310078,0.0700211
0.751938,0.0310078,0.0683564
0.75969,0.0310078,0.0666512
0.767442,0.0310078,0.0649065
0.775194,0.0310078,0.0631232
0.782946,0.0310078,0.0613026
0.790698,0.0310078,0.0594455
0.79845,0.0310078,0.0575532
0.806202,0.0310078,0.0556268
0.813953,0.0310078,0.0536674
0.821705,0.0310078,0.0516762
0.829457,0.0310078,0.0496543
0.837209,0.0310078,0.047603
0.844961,0.0310078,0.0455234
0.852713,0.0310078,0.0434169
0.860465,0.0310078,0.0412846
0.868217,0.0310078,0.0391278
0.875969,0.0310078,0.0369478
0.883721,0.0310078,0.0347459
0.891473,0.0310078,0.0325234
0.899225,0.0310078,0.0302816
0.906977,0.0310078,0.0280218
0.914729,0.0310078,0.0257454
0.922481,0.0310078,0.0234538
0.930233,0.0310078,0.0211482
0.937984,0.0310078,0.0188301
0.945736,0.0310078,0.0165009
0.953488,0.0310078,0.0141618
0.96124,0.0310078,0.0118144
0.968992,0.0310078,0.00945992
0.976744,0.0310078,0.00709986
0.984496,0.0310078,0.00473558
0.992248,0.0310078,0.00236849
0.00775194,0.0387597,0.00295798
0.0155039,0.0387597,0.0059142
0.0232558,0.0387597,0.00886692
0.0310078,0.0387597,0.0118144
0.0387597,0.0387597,0.0147548
0.0465116,0.0387597,0.0176865
0.0542636,0.0387597,0.0206077
0.0620155,0.0387597,0.0235167
0.0697674,0.0387597,0.0264118
0.0775194,0.0387597,0.0292912
0.0852713,0.0387597,0.0321532
0.0930233,0.0387597,0.0349961
0.100775,0.0387597,0.0378183
0.108527,0.0387597,0.0406181
0.116279,0.0387597,0.0433937
0.124031,0.0387597,0.0461437
0.131783,0.0387597,0.0488662
0.139535,0.0387597,0.0515598
0.147287,0.0387597,0.0542228
0.155039,0.0387597,0.0568537
0.162791,0.0387597,0.0594508
0.170543,0.0387597,0.0620127
0.178295,0.0387597,0.0645378
0.186047,0.0387597,0.0670246
0.193798,0.0387597,0.0694717
0.20155,0.0387597,0.0718775
0.209302,0.0387597,0.0742408
0.217054,0.0387597,0.07656
0.224806,0.0387597,0.0788338
0.232558,0.0387597,0.0810609
0.24031,0.0387597,0.0832398
0.248062,0.0387597,0.0853695
0.255814,0.0387597,0.0874485
0.263566,0.0387597,0.0894756
0.271318,0.0387597,0.0914496
0.27907,0.0387597,0.0933695
0.286822,0.0387597,0.0952339
0.294574,0.0387597,0.0970419
0.302326,0.0387597,0.0987923
0.310078,0.0387597,0.100484
0.317829,0.0387597,0.102116
0.325581,0.0387597,0.103688
0.333333,0.0387597,0.105198
0.341085,0.0387597,0.106646
0.348837,0.0387597,0.108031
0.356589,0.0387597,0.109351
0.364341,0.0387597,0.110607
0.372093,0.0387597,0.111797
0.379845,0.0387597,0.11292
0.387597,0.0387597,0.113977
0.395349,0.0387597,0.114966
0.403101,0.0387597,0.115887
0.410853,0.0387597,0.11674
0.418605,0.0387597,0.117523
0.426357,0.0387597,0.118236
0.434109,0.0387597,0.118879
0.44186,0.0387597,0.119452
0.449612,0.0387597,0.119954
0.457364,0.0387597,0.120384
0.465116,0.0387597,0.120744
0.472868,0.0387597,0.121031
0.48062,0.0387597,0.121247
0.488372,0.0387597,0.121391
0.496124,0.0387597,0.121463
0.503876,0.0387597,0.121463
0.511628,0.0387597,0.121391
0.51938,0.0387597,0.121247
0.527132,0.0387597,0.121031
0.534884,0.0387597,0.120744
0.542636,0.0387597,0.120384
0.550388,0.0387597,0.119954
0.55814,0.0387597,0.119452
0.565891,0.0387597,0.118879
0.573643,0.0387597,0.118236
0.581395,0.0387597,0.117523
0.589147,0.0387597,0.11674
0.596899,0.0387597,0.115887
0.604651,0.0387597,0.114966
0.612403,0.0387597,0.113977
0.620155,0.0387597,0.11292
0.627907,0.0387597,0.111797
0.635659,0.0387597,0.110607
0.643411,0.0387597,0.109351
0.651163,0.0387597,0.108031
0.658915,0.0387597,0.106646
0.666667,0.0387597,0.105198
0.674419,0.0387597,0.103688
0.682171,0.0387597,0.102116
0.689922,0.0387597,0.100484
0.697674,0.0387597,0.0987923
0.705426,0.0387597,0.0970419
0.713178,0.0387597,0.0952339
0.72093,0.0387597,0.0933695
0.728682,0.0387597,0.0914496
0.736434,0.0387597,0.0894756
0.744186,0.0387597,0.0874485
0.751938,0.0387597,0.0853695
0.75969,0.0387597,0.0832398
0.767442,0.0387597,0.0810609
0.775194,0.0387597,0.0788338
0.782946,0.0387597,0.07656
0.790698,0.0387597,0.0742408
0.79845,0.0387597,0.0718775
0.806202,0.0387597,0.0694717
0.813953,0.0387597,0.0670246
0.821705,0.0387597,0.0645378
0.829457,0.0387597,0.0620127
0.837209,0.0387597,0.0594508
0.844961,0.0387597,0.0568537
0.852713,0.0387597,0.0542228
0.860465,0.0387597,0.0515598
0.868217,0.0387597,0.0488662
0.875969,0.0387597,0.0461437
0.883721,0.0387597,0.0433937
0.891473,0.0387597,0.0406181
0.899225,0.0387597,0.0378183
0.906977,0.0387597,0.0349961
0.914729,0.0387597,0.0321532
0.922481,0.0387597,0.0292912
0.930233,0.0387597,0.0264118
0.937984,0.0387597,0.0235167
0.945736,0.0387597,0.0206077
0.953488,0.0387597,0.0176865
0.96124,0.0387597,0.0147548
0.968992,0.0387597,0.0118144
0.976744,0.0387597,0.00886692
0.984496,0.0387597,0.0059142
0.992248,0.0387597,0.00295798
0.00775194,0.0465116,0.00354571
0.0155039,0.0465116,0.00708932
0.0232558,0.0465116,0.0106287
0.0310078,0.0465116,0.0141618
0.0387597,0.0465116,0.0176865
0.0465116,0.0465116,0.0212007
0.0542636,0.0465116,0.0247024
0.0620155,0.0465116,0.0281894
0.0697674,0.0465116,0.0316597
0.0775194,0.0465116,0.0351111
0.0852713,0.0465116,0.0385418
0.0930233,0.0465116,0.0419496
0.100775,0.0465116,0.0453326
0.108527,0.0465116,0.0486886
0.116279,0.0465116,0.0520158
0.124031,0.0465116,0.0553121
0.131783,0.0465116,0.0585757
0.139535,0.0465116,0.0618044
0.147287,0.0465116,0.0649966
0.155039,0.0465116,0.0681502
0.162791,0.0465116,0.0712633
0.170543,0.0465116,0.0743342
0.178295,0.0465116,0.0773611
0.186047,0.0465116,0.080342
0.193798,0.0465116,0.0832753
0.20155,0.0465116,0.0861592
0.209302,0.0465116,0.088992
0.217054,0.0465116,0.091772
0.224806,0.0465116,0.0944976
0.232558,0.0465116,0.0971672
0.24031,0.0465116,0.0997791
0.248062,0.0465116,0.102332
0.255814,0.0465116,0.104824
0.263566,0.0465116,0.107254
0.271318,0.0465116,0.10962
0.27907,0.0465116,0.111921
0.286822,0.0465116,0.114156
0.294574,0.0465116,0.116324
0.302326,0.0465116,0.118422
0.310078,0.0465116,0.12045
0.317829,0.0465116,0.122406
0.325581,0.0465116,0.12429
0.333333,0.0465116,0.126101
0.341085,0.0465116,0.127836
0.348837,0.0465116,0.129496
0.356589,0.0465116,0.131079
0.364341,0.0465116,0.132584
0.372093,0.0465116,0.13401
0.379845,0.0465116,0.135357
0.387597,0.0465116,0.136624
0.395349,0.0465116,0.13781
0.403101,0.0465116,0.138914
0.410853,0.0465116,0.139935
0.418605,0.0465116,0.140874
0.426357,0.0465116,0.141729
0.434109,0.0465116,0.1425
0.44186,0.0465116,0.143186
0.449612,0.0465116,0.143788
0.457364,0.0465116,0.144304
0.465116,0.0465116,0.144735
0.472868,0.0465116,0.14508
0.48062,0.0465116,0.145339
0.488372,0.0465116,0.145511
0.496124,0.0465116,0.145598
0.503876,0.0465116,0.145598
0.511628,0.0465116,0.145511
0.51938,0.0465116,0.145339
0.527132,0.0465116,0.14508
0.534884,0.0465116,0.144735
0.542636,0.0465116,0.144304
0.550388,0.0465116,0.143788
0.55814,0.0465116,0.143186
0.565891,0.0465116,0.1425
0.573643,0.0465116,0.141729
0.581395,0.0465116,0.140874
0.589147,0.0465116,0.139935
0.596899,0.0465116,0.138914
0.604651,0.0465116,0.13781
0.612403,0.0465116,0.136624
0.620155,0.0465116,0.135357
0.627907,0.0465116,0.13401
0.635659,0.0465116,0.132584
0.643411,0.0465116,0.131079
0.651163,0.0465116,0.129496
0.658915,0.0465116,0.127836
0.666667,0.0465116,0.126101
0.674419,0.0465116,0.12429
0.682171,0.0465116,0.122406
0.689922,0.0465116,0.12045
0.697674,0.0465116,0.118422
0.705426,0.0465116,0.116324
0.713178,0.0465116,0.114156
0.72093,0.0465116,0.111921
0.728682,0.0465116,0.10962
0.736434,0.0465116,0.107254
0.744186,0.0465116,0.104824
0.751938,0.0465116,0.102332
0.75969,0.0465116,0.0997791
0.767442,0.0465116,0.0971672
0.775194,0.0465116,0.0944976
0.782946,0.0465116,0.091772
0.790698,0.0465116,0.088992
0.79845,0.0465116,0.0861592
0.806202,0.0465116,0.0832753
0.813953,0.0465116,0.080342
0.821705,0.0465116,0.0773611
0.829457,0.0465116,0.0743342
0.837209,0.0465116,0.0712633
0.844961,0.0465116,0.0681502
0.852713,0.0465116,0.0649966
0.860465,0.0465116,0.0618044
0.868217,0.0465116,0.0585757
0.875969,0.0465116,0.0553121
0.883721,0.0465116,0.0520158
0.891473,0.0465116,0.0486886
0.899225,0.0465116,0.0453326
0.906977,0.0465116,0.0419496
0.914729,0.0465116,0.0385418
0.922481,0.0465116,0.0351111
0.930233,0.0465116,0.0316597
0.937984,0.0465116,0.0281894
0.945736,0.0465116,0.0247024
0.953488,0.0465116,0.0212007
0.96124,0.0465116,0.0176865
0.968992,0.0465116,0.0141618
0.976744,0.0465116,0.0106287
0.984496,0.0465116,0.00708932
0.992248,0.0465116,0.00354571
0.00775194,0.0542636,0.00413134
0.0155039,0.0542636,0.00826024
0.0232558,0.0542636,0.0123842
0.0310078,0.0542636,0.0165009
0.0387597,0.0542636,0.0206077
0.0465116,0.0542636,0.0247024
0.0542636,0.0542636,0.0287824
0.0620155,0.0542636,0.0328453
0.0697674,0.0542636,0.0368887
0.0775194,0.0542636,0.0409103
0.0852713,0.0542636,0.0449076
0.0930233,0.0542636,0.0488783
0.100775,0.0542636,0.05282
0.108527,0.0542636,0.0567303
0.116279,0.0542636,0.060607
0.124031,0.0542636,0.0644478
0.131783,0.0542636,0.0682504
0.139535,0.0542636,0.0720124
0.147287,0.0542636,0.0757318
0.155039,0.0542636,0.0794062
0.162791,0.0542636,0.0830336
0.170543,0.0542636,0.0866117
0.178295,0.0542636,0.0901385
0.186047,0.0542636,0.0936118
0.193798,0.0542636,0.0970295
0.20155,0.0542636,0.10039
0.209302,0.0542636,0.10369
0.217054,0.0542636,0.10693
0.224806,0.0542636,0.110105
0.232558,0.0542636,0.113216
0.24031,0.0542636,0.116259
0.248062,0.0542636,0.119234
0.255814,0.0542636,0.122137
0.263566,0.0542636,0.124969
0.271318,0.0542636,0.127726
0.27907,0.0542636,0.130407
0.286822,0.0542636,0.133011
0.294574,0.0542636,0.135536
0.302326,0.0542636,0.137981
0.310078,0.0542636,0.140344
0.317829,0.0542636,0.142624
0.325581,0.0542636,0.144819
0.333333,0.0542636,0.146928
0.341085,0.0542636,0.14895
0.348837,0.0542636,0.150884
0.356589,0.0542636,0.152728
0.364341,0.0542636,0.154482
0.372093,0.0542636,0.156144
0.379845,0.0542636,0.157713
0.387597,0.0542636,0.159189
0.395349,0.0542636,0.160571
0.403101,0.0542636,0.161857
0.410853,0.0542636,0.163048
0.418605,0.0542636,0.164141
0.426357,0.0542636,0.165138
0.434109,0.0542636,0.166036
0.44186,0.0542636,0.166836
0.449612,0.0542636,0.167537
0.457364,0.0542636,0.168138
0.465116,0.0542636,0.16864
0.472868,0.0542636,0.169042
