x,y,error
0.907692,0.0153846,2.68964e-06
0.923077,0.0153846,2.25103e-06
0.938462,0.0153846,1.80716e-06
0.953846,0.0153846,1.35908e-06
0.969231,0.0153846,9.0782e-07
0.984615,0.0153846,4.54441e-07
0.0153846,0.0307692,9.0782e-07
0.0307692,0.0307692,1.81352e-06
0.0461538,0.0307692,2.71498e-06
0.0615385,0.0307692,3.61011e-06
0.0769231,0.0307692,4.4968e-06
0.0923077,0.0307692,5.37299e-06
0.107692,0.0307692,6.23663e-06
0.123077,0.0307692,7.0857e-06
0.138462,0.0307692,7.91823e-06
0.153846,0.0307692,8.73226e-06
0.169231,0.0307692,9.5259e-06
0.184615,0.0307692,1.02973e-05
0.2,0.0307692,1.10446e-05
0.215385,0.0307692,1.17662e-05
0.230769,0.0307692,1.24602e-05
0.246154,0.0307692,1.31252e-05
0.261538,0.0307692,1.37595e-05
0.276923,0.0307692,1.43617e-05
0.292308,0.0307692,1.49303e-05
0.307692,0.0307692,1.54641e-05
0.323077,0.0307692,1.59617e-05
0.338462,0.0307692,1.64221e-05
0.353846,0.0307692,1.68441e-05
0.369231,0.0307692,1.72268e-05
0.384615,0.0307692,1.75692e-05
0.4,0.0307692,1.78706e-05
0.415385,0.0307692,1.81302e-05
0.430769,0.0307692,1.83476e-05
0.446154,0.0307692,1.8522e-05
0.461538,0.0307692,1.86532e-05
0.476923,0.0307692,1.87409e-05
0.492308,0.0307692,1.87848e-05
0.507692,0.0307692,1.87848e-05
0.523077,0.0307692,1.87409e-05
0.538462,0.0307692,1.86532e-05
0.553846,0.0307692,1.8522e-05
0.569231,0.0307692,1.83476e-05
0.584615,0.0307692,1.81302e-05
0.6,0.0307692,1.78706e-05
0.615385,0.0307692,1.75692e-05
0.630769,0.0307692,1.72268e-05
0.646154,0.0307692,1.68441e-05
0.661538,0.0307692,1.64221e-05
0.676923,0.0307692,1.59617e-05
0.692308,0.0307692,1.54641e-05
0.707692,0.0307692,1.49303e-05
0.723077,0.0307692,1.43617e-05
0.738462,0.0307692,1.37595e-05
0.753846,0.0307692,1.31252e-05
0.769231,0.0307692,1.24602e-05
0.784615,0.0307692,1.17662e-05
0.8,0.0307692,1.10446e-05
0.815385,0.0307692,1.02973e-05
0.830769,0.0307692,9.5259e-06
0.846154,0.0307692,8.73226e-06
0.861538,0.0307692,7.91823e-06
0.876923,0.0307692,7.0857e-06
0.892308,0.0307692,6.23663e-06
0.907692,0.0307692,5.37299e-06
0.923077,0.0307692,4.4968e-06
0.938462,0.0307692,3.61011e-06
0.953846,0.0307692,2.71498e-06
0.969231,0.0307692,1.81352e-06
0.984615,0.0307692,9.0782e-07
0.0153846,0.0461538,1.35908e-06
0.0307692,0.0461538,2.71498e-06
0.0461538,0.0461538,4.06455e-06
0.0615385,0.0461538,5.40462e-06
0.0769231,0.0461538,6.73207e-06
0.0923077,0.0461538,8.04379e-06
0.107692,0.0461538,9.33673e-06
0.123077,0.0461538,1.06079e-05
0.138462,0.0461538,1.18542e-05
0.153846,0.0461538,1.30729e-05
0.169231,0.0461538,1.4261e-05
0.184615,0.0461538,1.54159e-05
0.2,0.0461538,1.65347e-05
0.215385,0.0461538,1.76149e-05
0.230769,0.0461538,1.8654e-05
0.246154,0.0461538,1.96495e-05
0.261538,0.0461538,2.05991e-05
0.276923,0.0461538,2.15006e-05
0.292308,0.0461538,2.23519e-05
0.307692,0.0461538,2.31509e-05
0.323077,0.0461538,2.3896e-05
0.338462,0.0461538,2.45852e-05
0.353846,0.0461538,2.52169e-05
0.369231,0.0461538,2.57898e-05
0.384615,0.0461538,2.63025e-05
0.4,0.0461538,2.67537e-05
0.415385,0.0461538,2.71424e-05
0.430769,0.0461538,2.74678e-05
0.446154,0.0461538,2.7729e-05
0.461538,0.0461538,2.79254e-05
0.476923,0.0461538,2.80566e-05
0.492308,0.0461538,2.81223e-05
0.507692,0.0461538,2.81223e-05
0.523077,0.0461538,2.80566e-05
0.538462,0.0461538,2.79254e-05
0.553846,0.0461538,2.7729e-05
0.569231,0.0461538,2.74678e-05
0.584615,0.0461538,2.71424e-05
0.6,0.0461538,2.67537e-05
0.615385,0.0461538,2.63025e-05
0.630769,0.0461538,2.57898e-05
0.646154,0.0461538,2.52169e-05
0.661538,0.0461538,2.45852e-05
0.676923,0.0461538,2.3896e-05
0.692308,0.0461538,2.31509e-05
0.707692,0.0461538,2.23519e-05
0.723077,0.0461538,2.15006e-05
0.738462,0.0461538,2.05991e-05
0.753846,0.0461538,1.96495e-05
0.769231,0.0461538,1.8654e-05
0.784615,0.0461538,1.76149e-05
0.8,0.0461538,1.65347e-05
0.815385,0.0461538,1.54159e-05
0.830769,0.0461538,1.4261e-05
0.846154,0.0461538,1.30729e-05
0.861538,0.0461538,1.18542e-05
0.876923,0.0461538,1.06079e-05
0.892308,0.0461538,9.33673e-06
0.907692,0.0461538,8.04379e-06
0.923077,0.0461538,6.73207e-06
0.938462,0.0461538,5.40462e-06
0.953846,0.0461538,4.06455e-06
0.969231,0.0461538,2.71498e-06
0.984615,0.0461538,1.35908e-06
0.0153846,0.0615385,1.80716e-06
0.0307692,0.0615385,3.61011e-06
0.0461538,0.0615385,5.40462e-06
0.0615385,0.0615385,7.18651e-06
0.0769231,0.0615385,8.95162e-06
0.0923077,0.0615385,1.06958e-05
0.107692,0.0615385,1.2415e-05
0.123077,0.0615385,1.41053e-05
0.138462,0.0615385,1.57625e-05
0.153846,0.0615385,1.7383e-05
0.169231,0.0615385,1.89629e-05
0.184615,0.0615385,2.04984e-05
0.2,0.0615385,2.19861e-05
0.215385,0.0615385,2.34225e-05
0.230769,0.0615385,2.48041e-05
0.246154,0.0615385,2.61279e-05
0.261538,0.0615385,2.73905e-05
0.276923,0.0615385,2.85893e-05
0.292308,0.0615385,2.97212e-05
0.307692,0.0615385,3.07838e-05
0.323077,0.0615385,3.17744e-05
0.338462,0.0615385,3.26908e-05
0.353846,0.0615385,3.35309e-05
0.369231,0.0615385,3.42927e-05
0.384615,0.0615385,3.49743e-05
0.4,0.0615385,3.55743e-05
0.415385,0.0615385,3.60912e-05
0.430769,0.0615385,3.65238e-05
0.446154,0.0615385,3.68711e-05
0.461538,0.0615385,3.71323e-05
0.476923,0.0615385,3.73068e-05
0.492308,0.0615385,3.73941e-05
0.507692,0.0615385,3.73941e-05
0.523077,0.0615385,3.73068e-05
0.538462,0.0615385,3.71323e-05
0.553846,0.0615385,3.68711e-05
0.569231,0.0615385,3.65238e-05
0.584615,0.0615385,3.60912e-05
0.6,0.0615385,3.55743e-05
0.615385,0.0615385,3.49743e-05
0.630769,0.0615385,3.42927e-05
0.646154,0.0615385,3.35309e-05
0.661538,0.0615385,3.26908e-05
0.676923,0.0615385,3.17744e-05
0.692308,0.0615385,3.07838e-05
0.707692,0.0615385,2.97212e-05
0.723077,0.0615385,2.85893e-05
0.738462,0.0615385,2.73905e-05
0.753846,0.0615385,2.61279e-05
0.769231,0.0615385,2.48041e-05
0.784615,0.0615385,2.34225e-05
0.8,0.0615385,2.19861e-05
0.815385,0.0615385,2.04984e-05
0.830769,0.0615385,1.89629e-05
0.846154,0.0615385,1.7383e-05
0.861538,0.0615385,1.57625e-05
0.876923,0.0615385,1.41053e-05
0.892308,0.0615385,1.2415e-05
0.907692,0.0615385,1.06958e-05
0.923077,0.0615385,8.95162e-06
0.938462,0.0615385,7.18651e-06
0.953846,0.0615385,5.40462e-06
0.969231,0.0615385,3.61011e-06
0.984615,0.0615385,1.80716e-06
0.0153846,0.0769231,2.25103e-06
0.0307692,0.0769231,4.4968e-06
0.0461538,0.0769231,6.73207e-06
0.0615385,0.0769231,8.95162e-06
0.0769231,0.0769231,1.11503e-05
0.0923077,0.0769231,1.33229e-05
0.107692,0.0769231,1.54643e-05
0.123077,0.0769231,1.75697e-05
0.138462,0.0769231,1.9634e-05
0.153846,0.0769231,2.16525e-05
0.169231,0.0769231,2.36204e-05
0.184615,0.0769231,2.55331e-05
0.2,0.0769231,2.73862e-05
0.215385,0.0769231,2.91754e-05
0.230769,0.0769231,3.08964e-05
0.246154,0.0769231,3.25452e-05
0.261538,0.0769231,3.4118e-05
0.276923,0.0769231,3.56112e-05
0.292308,0.0769231,3.70212e-05
0.307692,0.0769231,3.83447e-05
0.323077,0.0769231,3.95786e-05
0.338462,0.0769231,4.07201e-05
0.353846,0.0769231,4.17665e-05
0.369231,0.0769231,4.27154e-05
0.384615,0.0769231,4.35645e-05
0.4,0.0769231,4.43119e-05
0.415385,0.0769231,4.49557e-05
0.430769,0.0769231,4.54946e-05
0.446154,0.0769231,4.59272e-05
0.461538,0.0769231,4.62525e-05
0.476923,0.0769231,4.64699e-05
0.492308,0.0769231,4.65786e-05
0.507692,0.0769231,4.65786e-05
0.523077,0.0769231,4.64699e-05
0.538462,0.0769231,4.62525e-05
0.553846,0.0769231,4.59272e-05
0.569231,0.0769231,4.54946e-05
0.584615,0.0769231,4.49557e-05
0.6,0.0769231,4.43119e-05
0.615385,0.0769231,4.35645e-05
0.630769,0.0769231,4.27154e-05
0.646154,0.0769231,4.17665e-05
0.661538,0.0769231,4.07201e-05
0.676923,0.0769231,3.95786e-05
0.692308,0.0769231,3.83447e-05
0.707692,0.0769231,3.70212e-05
0.723077,0.0769231,3.56112e-05
0.738462,0.0769231,3.4118e-05
0.753846,0.0769231,3.25452e-05
0.769231,0.0769231,3.08964e-05
0.784615,0.0769231,2.91754e-05
0.8,0.0769231,2.73862e-05
0.815385,0.0769231,2.55331e-05
0.830769,0.0769231,2.36204e-05
0.846154,0.0769231,2.16525e-05
0.861538,0.0769231,1.9634e-05
0.876923,0.0769231,1.75697e-05
0.892308,0.0769231,1.54643e-05
0.907692,0.0769231,1.33229e-05
0.923077,0.0769231,1.11503e-05
0.938462,0.0769231,8.95162e-06
0.953846,0.0769231,6.73207e-06
0.969231,0.0769231,4.4968e-06
0.984615,0.0769231,2.25103e-06
0.0153846,0.0923077,2.68964e-06
0.0307692,0.0923077,5.37299e-06
0.0461538,0.0923077,8.04379e-06
0.0615385,0.0923077,1.06958e-05
0.0769231,0.0923077,1.33229e-05
0.0923077,0.0923077,1.59188e-05
0.107692,0.0923077,1.84775e-05
0.123077,0.0923077,2.09931e-05
0.138462,0.0923077,2.34597e-05
0.153846,0.0923077,2.58714e-05
0.169231,0.0923077,2.82228e-05
0.184615,0.0923077,3.05082e-05
0.2,0.0923077,3.27224e-05
0.215385,0.0923077,3.48601e-05
0.230769,0.0923077,3.69164e-05
0.246154,0.0923077,3.88866e-05
0.261538,0.0923077,4.07658e-05
0.276923,0.0923077,4.25499e-05
0.292308,0.0923077,4.42346e-05
0.307692,0.0923077,4.5816e-05
0.323077,0.0923077,4.72904e-05
0.338462,0.0923077,4.86543e-05
0.353846,0.0923077,4.99046e-05
0.369231,0.0923077,5.10384e-05
0.384615,0.0923077,5.20529e-05
0.4,0.0923077,5.29459e-05
0.415385,0.0923077,5.37152e-05
0.430769,0.0923077,5.43591e-05
0.446154,0.0923077,5.4876e-05
0.461538,0.0923077,5.52647e-05
0.476923,0.0923077,5.55244e-05
0.492308,0.0923077,5.56544e-05
0.507692,0.0923077,5.56544e-05
0.523077,0.0923077,5.55244e-05
0.538462,0.0923077,5.52647e-05
0.553846,0.0923077,5.4876e-05
0.569231,0.0923077,5.43591e-05
0.584615,0.0923077,5.37152e-05
0.6,0.0923077,5.29459e-05
0.615385,0.0923077,5.20529e-05
0.630769,0.0923077,5.10384e-05
0.646154,0.0923077,4.99046e-05
0.661538,0.0923077,4.86543e-05
0.676923,0.0923077,4.72904e-05
0.692308,0.0923077,4.5816e-05
0.707692,0.0923077,4.42346e-05
0.723077,0.0923077,4.25499e-05
0.738462,0.0923077,4.07658e-05
0.753846,0.0923077,3.88866e-05
0.769231,0.0923077,3.69164e-05
0.784615,0.0923077,3.48601e-05
0.8,0.0923077,3.27224e-05
0.815385,0.0923077,3.05082e-05
0.830769,0.0923077,2.82228e-05
0.846154,0.0923077,2.58714e-05
0.861538,0.0923077,2.34597e-05
0.876923,0.0923077,2.09931e-05
0.892308,0.0923077,1.84775e-05
0.907692,0.0923077,1.59188e-05
0.923077,0.0923077,1.33229e-05
0.938462,0.0923077,1.06958e-05
0.953846,0.0923077,8.04379e-06
0.969231,0.0923077,5.37299e-06
0.984615,0.0923077,2.68964e-06
0.0153846,0.107692,3.12196e-06
0.0307692,0.107692,6.23663e-06
0.0461538,0.107692,9.33673e-06
0.0615385,0.107692,1.2415e-05
0.0769231,0.107692,1.54643e-05
0.0923077,0.107692,1.84775e-05
0.107692,0.107692,2.14475e-05
0.123077,0.107692,2.43675e-05
0.138462,0.107692,2.72305e-05
0.153846,0.107692,3.00299e-05
0.169231,0.107692,3.27592e-05
0.184615,0.107692,3.5412e-05
0.2,0.107692,3.79821e-05
0.215385,0.107692,4.04634e-05
0.230769,0.107692,4.28503e-05
0.246154,0.107692,4.51371e-05
0.261538,0.107692,4.73184e-05
0.276923,0.107692,4.93893e-05
0.292308,0.107692,5.13448e-05
0.307692,0.107692,5.31804e-05
0.323077,0.107692,5.48917e-05
0.338462,0.107692,5.64749e-05
0.353846,0.107692,5.79262e-05
0.369231,0.107692,5.92422e-05
0.384615,0.107692,6.04198e-05
0.4,0.107692,6.14563e-05
0.415385,0.107692,6.23493e-05
0.430769,0.107692,6.30966e-05
0.446154,0.107692,6.36966e-05
0.461538,0.107692,6.41478e-05
0.476923,0.107692,6.44492e-05
0.492308,0.107692,6.46001e-05
0.507692,0.107692,6.46001e-05
0.523077,0.107692,6.44492e-05
0.538462,0.107692,6.41478e-05
0.553846,0.107692,6.36966e-05
0.569231,0.107692,6.30966e-05
0.584615,0.107692,6.23493e-05
0.6,0.107692,6.14563e-05
0.615385,0.107692,6.04198e-05
0.630769,0.107692,5.92422e-05
0.646154,0.107692,5.79262e-05
0.661538,0.107692,5.64749e-05
0.676923,0.107692,5.48917e-05
0.692308,0.107692,5.31804e-05
0.707692,0.107692,5.13448e-05
0.723077,0.107692,4.93893e-05
0.738462,0.107692,4.73184e-05
0.753846,0.107692,4.51371e-05
0.769231,0.107692,4.28503e-05
0.784615,0.107692,4.04634e-05
0.8,0.107692,3.79821e-05
0.815385,0.107692,3.5412e-05
0.830769,0.107692,3.27592e-05
0.846154,0.107692,3.00299e-05
0.861538,0.107692,2.72305e-05
0.876923,0.107692,2.43675e-05
0.892308,0.107692,2.14475e-05
0.907692,0.107692,1.84775e-05
0.923077,0.107692,1.54643e-05
0.938462,0.107692,1.2415e-05
0.953846,0.107692,9.33673e-06
0.969231,0.107692,6.23663e-06
0.984615,0.107692,3.12196e-06
0.0153846,0.123077,3.54699e-06
0.0307692,0.123077,7.0857e-06
0.0461538,0.123077,1.06079e-05
0.0615385,0.123077,1.41053e-05
0.0769231,0.123077,1.75697e-05
0.0923077,0.123077,2.09931e-05
0.107692,0.123077,2.43675e-05
0.123077,0.123077,2.76849e-05
0.138462,0.123077,3.09378e-05
0.153846,0.123077,3.41183e-05
0.169231,0.123077,3.72192e-05
0.184615,0.123077,4.02331e-05
0.2,0.123077,4.31531e-05
0.215385,0.123077,4.59723e-05
0.230769,0.123077,4.86841e-05
0.246154,0.123077,5.12822e-05
0.261538,0.123077,5.37605e-05
0.276923,0.123077,5.61133e-05
0.292308,0.123077,5.8335e-05
0.307692,0.123077,6.04205e-05
0.323077,0.123077,6.23649e-05
0.338462,0.123077,6.41636e-05
0.353846,0.123077,6.58124e-05
0.369231,0.123077,6.73076e-05
0.384615,0.123077,6.86455e-05
0.4,0.123077,6.98231e-05
0.415385,0.123077,7.08377e-05
0.430769,0.123077,7.16868e-05
0.446154,0.123077,7.23685e-05
0.461538,0.123077,7.28811e-05
0.476923,0.123077,7.32235e-05
0.492308,0.123077,7.3395e-05
0.507692,0.123077,7.3395e-05
0.523077,0.123077,7.32235e-05
0.538462,0.123077,7.28811e-05
0.553846,0.123077,7.23685e-05
0.569231,0.123077,7.16868e-05
0.584615,0.123077,7.08377e-05
0.6,0.123077,6.98231e-05
0.615385,0.123077,6.86455e-05
0.630769,0.123077,6.73076e-05
0.646154,0.123077,6.58124e-05
0.661538,0.123077,6.41636e-05
0.676923,0.123077,6.23649e-05
0.692308,0.123077,6.04205e-05
0.707692,0.123077,5.8335e-05
0.723077,0.123077,5.61133e-05
0.738462,0.123077,5.37605e-05
0.753846,0.123077,5.12822e-05
0.769231,0.123077,4.86841e-05
0.784615,0.123077,4.59723e-05
0.8,0.123077,4.31531e-05
0.815385,0.123077,4.02331e-05
0.830769,0.123077,3.72192e-05
0.846154,0.123077,3.41183e-05
0.861538,0.123077,3.09378e-05
0.876923,0.123077,2.76849e-05
0.892308,0.123077,2.43675e-05
0.907692,0.123077,2.09931e-05
0.923077,0.123077,1.75697e-05
0.938462,0.123077,1.41053e-05
0.953846,0.123077,1.06079e-05
0.969231,0.123077,7.0857e-06
0.984615,0.123077,3.54699e-06
0.0153846,0.138462,3.96374e-06
0.0307692,0.138462,7.91823e-06
0.0461538,0.138462,1.18542e-05
0.0615385,0.138462,1.57625e-05
0.0769231,0.138462,1.9634e-05
0.0923077,0.138462,2.34597e-05
0.107692,0.138462,2.72305e-05
0.123077,0.138462,3.09378e-05
0.138462,0.138462,3.45727e-05
0.153846,0.138462,3.8127e-05
0.169231,0.138462,4.15922e-05
0.184615,0.138462,4.49602e-05
0.2,0.138462,4.82233e-05
0.215385,0.138462,5.13737e-05
0.230769,0.138462,5.44042e-05
0.246154,0.138462,5.73075e-05
0.261538,0.138462,6.00771e-05
0.276923,0.138462,6.27063e-05
0.292308,0.138462,6.5189e-05
0.307692,0.138462,6.75195e-05
0.323077,0.138462,6.96924e-05
0.338462,0.138462,7.17024e-05
0.353846,0.138462,7.3545e-05
0.369231,0.138462,7.52158e-05
0.384615,0.138462,7.67109e-05
0.4,0.138462,7.80269e-05
0.415385,0.138462,7.91607e-05
0.430769,0.138462,8.01095e-05
0.446154,0.138462,8.08713e-05
0.461538,0.138462,8.14442e-05
0.476923,0.138462,8.18269e-05
0.492308,0.138462,8.20184e-05
0.507692,0.138462,8.20184e-05
0.523077,0.138462,8.18269e-05
0.538462,0.138462,8.14442e-05
0.553846,0.138462,8.08713e-05
0.569231,0.138462,8.01095e-05
0.584615,0.138462,7.91607e-05
0.6,0.138462,7.80269e-05
0.615385,0.138462,7.67109e-05
0.630769,0.138462,7.52158e-05
0.646154,0.138462,7.3545e-05
0.661538,0.138462,7.17024e-05
0.676923,0.138462,6.96924e-05
0.692308,0.138462,6.75195e-05
0.707692,0.138462,6.5189e-05
0.723077,0.138462,6.27063e-05
0.738462,0.138462,6.00771e-05
0.753846,0.138462,5.73075e-05
0.769231,0.138462,5.44042e-05
0.784615,0.138462,5.13737e-05
0.8,0.138462,4.82233e-05
0.815385,0.138462,4.49602e-05
0.830769,0.138462,4.15922e-05
0.846154,0.138462,3.8127e-05
0.861538,0.138462,3.45727e-05
0.876923,0.138462,3.09378e-05
0.892308,0.138462,2.72305e-05
0.907692,0.138462,2.34597e-05
0.923077,0.138462,1.9634e-05
0.938462,0.138462,1.57625e-05
0.953846,0.138462,1.18542e-05
0.969231,0.138462,7.91823e-06
0.984615,0.138462,3.96374e-06
0.0153846,0.153846,4.37124e-06
0.0307692,0.153846,8.73226e-06
0.0461538,0.153846,1.30729e-05
0.0615385,0.153846,1.7383e-05
0.0769231,0.153846,2.16525e-05
0.0923077,0.153846,2.58714e-05
0.107692,0.153846,3.00299e-05
0.123077,0.153846,3.41183e-05
0.138462,0.153846,3.8127e-05
0.153846,0.153846,4.20466e-05
0.169231,0.153846,4.58681e-05
0.184615,0.153846,4.95824e-05
0.2,0.153846,5.31809e-05
0.215385,0.153846,5.66552e-05
0.230769,0.153846,5.99972e-05
0.246154,0.153846,6.3199e-05
0.261538,0.153846,6.62533e-05
0.276923,0.153846,6.91528e-05
0.292308,0.153846,7.18908e-05
0.307692,0.153846,7.44609e-05
0.323077,0.153846,7.68571e-05
0.338462,0.153846,7.90738e-05
0.353846,0.153846,8.11058e-05
0.369231,0.153846,8.29483e-05
0.384615,0.153846,8.45972e-05
0.4,0.153846,8.60485e-05
0.415385,0.153846,8.72988e-05
0.430769,0.153846,8.83452e-05
0.446154,0.153846,8.91853e-05
0.461538,0.153846,8.9817e-05
0.476923,0.153846,9.0239e-05
0.492308,0.153846,9.04503e-05
0.507692,0.153846,9.04503e-05
0.523077,0.153846,9.0239e-05
0.538462,0.153846,8.9817e-05
0.553846,0.153846,8.91853e-05
0.569231,0.153846,8.83452e-05
0.584615,0.153846,8.72988e-05
0.6,0.153846,8.60485e-05
0.615385,0.153846,8.45972e-05
0.630769,0.153846,8.29483e-05
0.646154,0.153846,8.11058e-05
0.661538,0.153846,7.90738e-05
0.676923,0.153846,7.68571e-05
0.692308,0.153846,7.44609e-05
0.707692,0.153846,7.18908e-05
0.723077,0.153846,6.91528e-05
0.738462,0.153846,6.62533e-05
0.753846,0.153846,6.3199e-05
0.769231,0.153846,5.99972e-05
0.784615,0.153846,5.66552e-05
0.8,0.153846,5.31809e-05
0.815385,0.153846,4.95824e-05
0.830769,0.153846,4.58681e-05
0.846154,0.153846,4.20466e-05
0.861538,0.153846,3.8127e-05
0.876923,0.153846,3.41183e-05
0.892308,0.153846,3.00299e-05
0.907692,0.153846,2.58714e-05
0.923077,0.153846,2.16525e-05
0.938462,0.153846,1.7383e-05
0.953846,0.153846,1.30729e-05
0.969231,0.153846,8.73226e-06
0.984615,0.153846,4.37124e-06
0.0153846,0.169231,4.76852e-06
0.0307692,0.169231,9.5259e-06
0.0461538,0.169231,1.4261e-05
0.0615385,0.169231,1.89629e-05
0.0769231,0.169231,2.36204e-05
0.0923077,0.169231,2.82228e-05
0.107692,0.169231,3.27592e-05
0.123077,0.169231,3.72192e-05
0.138462,0.169231,4.15922e-05
0.153846,0.169231,4.58681e-05
0.169231,0.169231,5.00368e-05
0.184615,0.169231,5.40887e-05
0.2,0.169231,5.80143e-05
0.215385,0.169231,6.18043e-05
0.230769,0.169231,6.545e-05
0.246154,0.169231,6.89429e-05
0.261538,0.169231,7.22747e-05
0.276923,0.169231,7.54378e-05
0.292308,0.169231,7.84246e-05
0.307692,0.169231,8.12283e-05
0.323077,0.169231,8.38423e-05
0.338462,0.169231,8.62604e-05
0.353846,0.169231,8.84771e-05
0.369231,0.169231,9.04872e-05
0.384615,0.169231,9.22859e-05
0.4,0.169231,9.3869e-05
0.415385,0.169231,9.5233e-05
0.430769,0.169231,9.63745e-05
0.446154,0.169231,9.72909e-05
0.461538,0.169231,9.79801e-05
0.476923,0.169231,9.84405e-05
0.492308,0.169231,9.86709e-05
0.507692,0.169231,9.86709e-05
0.523077,0.169231,9.84405e-05
0.538462,0.169231,9.79801e-05
0.553846,0.169231,9.72909e-05
0.569231,0.169231,9.63745e-05
0.584615,0.169231,9.5233e-05
0.6,0.169231,9.3869e-05
0.615385,0.169231,9.22859e-05
0.630769,0.169231,9.04872e-05
0.646154,0.169231,8.84771e-05
0.661538,0.169231,8.62604e-05
0.676923,0.169231,8.38423e-05
0.692308,0.169231,8.12283e-05
0.707692,0.169231,7.84246e-05
0.723077,0.169231,7.54378e-05
0.738462,0.169231,7.22747e-05
0.753846,0.169231,6.89429e-05
0.769231,0.169231,6.545e-05
0.784615,0.169231,6.18043e-05
0.8,0.169231,5.80143e-05
0.815385,0.169231,5.40887e-05
0.830769,0.169231,5.00368e-05
0.846154,0.169231,4.58681e-05
0.861538,0.169231,4.15922e-05
0.876923,0.169231,3.72192e-05
0.892308,0.169231,3.27592e-05
0.907692,0.169231,2.82228e-05
0.923077,0.169231,2.36204e-05
0.938462,0.169231,1.89629e-05
0.953846,0.169231,1.4261e-05
0.969231,0.169231,9.5259e-06
0.984615,0.169231,4.76852e-06
0.0153846,0.184615,5.15466e-06
0.0307692,0.184615,1.02973e-05
0.0461538,0.184615,1.54159e-05
0.0615385,0.184615,2.04984e-05
0.0769231,0.184615,2.55331e-05
0.0923077,0.184615,3.05082e-05
0.107692,0.184615,3.5412e-05
0.123077,0.184615,4.02331e-05
0.138462,0.184615,4.49602e-05
0.153846,0.184615,4.95824e-05
0.169231,0.184615,5.40887e-05
0.184615,0.184615,5.84687e-05
0.2,0.184615,6.27121e-05
0.215385,0.184615,6.68091e-05
0.230769,0.184615,7.07501e-05
0.246154,0.184615,7.45258e-05
0.261538,0.184615,7.81274e-05
0.276923,0.184615,8.15466e-05
0.292308,0.184615,8.47753e-05
0.307692,0.184615,8.7806e-05
0.323077,0.184615,9.06317e-05
0.338462,0.184615,9.32456e-05
0.353846,0.184615,9.56418e-05
0.369231,0.184615,9.78146e-05
0.384615,0.184615,9.9759e-05
0.4,0.184615,0.00010147
0.415385,0.184615,0.000102945
0.430769,0.184615,0.000104179
0.446154,0.184615,0.000105169
0.461538,0.184615,0.000105914
0.476923,0.184615,0.000106412
0.492308,0.184615,0.000106661
0.507692,0.184615,0.000106661
0.523077,0.184615,0.000106412
0.538462,0.184615,0.000105914
0.553846,0.184615,0.000105169
0.569231,0.184615,0.000104179
0.584615,0.184615,0.000102945
0.6,0.184615,0.00010147
0.615385,0.184615,9.9759e-05
0.630769,0.184615,9.78146e-05
0.646154,0.184615,9.56418e-05
0.661538,0.184615,9.32456e-05
0.676923,0.184615,9.06317e-05
0.692308,0.184615,8.7806e-05
0.707692,0.184615,8.47753e-05
0.723077,0.184615,8.15466e-05
0.738462,0.184615,7.81274e-05
0.753846,0.184615,7.45258e-05
0.769231,0.184615,7.07501e-05
0.784615,0.184615,6.68091e-05
0.8,0.184615,6.27121e-05
