x,y,u_h
0.540856,0.00389105,0.0121234
0.544747,0.00389105,0.0121034
0.548638,0.00389105,0.0120815
0.552529,0.00389105,0.0120579
0.55642,0.00389105,0.0120324
0.560311,0.00389105,0.0120052
0.564202,0.00389105,0.0119761
0.568093,0.00389105,0.0119453
0.571984,0.00389105,0.0119127
0.575875,0.00389105,0.0118783
0.579767,0.00389105,0.0118421
0.583658,0.00389105,0.0118042
0.587549,0.00389105,0.0117645
0.59144,0.00389105,0.011723
0.595331,0.00389105,0.0116798
0.599222,0.00389105,0.0116349
0.603113,0.00389105,0.0115882
0.607004,0.00389105,0.0115397
0.610895,0.00389105,0.0114896
0.614786,0.00389105,0.0114377
0.618677,0.00389105,0.0113841
0.622568,0.00389105,0.0113289
0.626459,0.00389105,0.0112719
0.63035,0.00389105,0.0112132
0.634241,0.00389105,0.0111529
0.638132,0.00389105,0.0110909
0.642023,0.00389105,0.0110272
0.645914,0.00389105,0.0109619
0.649805,0.00389105,0.010895
0.653696,0.00389105,0.0108264
0.657588,0.00389105,0.0107562
0.661479,0.00389105,0.0106845
0.66537,0.00389105,0.0106111
0.669261,0.00389105,0.0105361
0.673152,0.00389105,0.0104595
0.677043,0.00389105,0.0103814
0.680934,0.00389105,0.0103018
0.684825,0.00389105,0.0102206
0.688716,0.00389105,0.0101378
0.692607,0.00389105,0.0100536
0.696498,0.00389105,0.00996783
0.700389,0.00389105,0.00988059
0.70428,0.00389105,0.00979187
0.708171,0.00389105,0.0097017
0.712062,0.00389105,0.00961007
0.715953,0.00389105,0.009517
0.719844,0.00389105,0.00942252
0.723735,0.00389105,0.00932663
0.727626,0.00389105,0.00922934
0.731518,0.00389105,0.00913067
0.735409,0.00389105,0.00903064
0.7393,0.00389105,0.00892926
0.743191,0.00389105,0.00882655
0.747082,0.00389105,0.00872251
0.750973,0.00389105,0.00861718
0.754864,0.00389105,0.00851055
0.758755,0.00389105,0.00840266
0.762646,0.00389105,0.00829351
0.766537,0.00389105,0.00818312
0.770428,0.00389105,0.0080715
0.774319,0.00389105,0.00795868
0.77821,0.00389105,0.00784467
0.782101,0.00389105,0.00772949
0.785992,0.00389105,0.00761316
0.789883,0.00389105,0.00749568
0.793774,0.00389105,0.00737709
0.797665,0.00389105,0.00725739
0.801556,0.00389105,0.00713661
0.805447,0.00389105,0.00701477
0.809339,0.00389105,0.00689187
0.81323,0.00389105,0.00676795
0.817121,0.00389105,0.00664301
0.821012,0.00389105,0.00651708
0.824903,0.00389105,0.00639018
0.828794,0.00389105,0.00626232
0.832685,0.00389105,0.00613353
0.836576,0.00389105,0.00600382
0.840467,0.00389105,0.00587321
0.844358,0.00389105,0.00574173
0.848249,0.00389105,0.00560938
0.85214,0.00389105,0.0054762
0.856031,0.00389105,0.0053422
0.859922,0.00389105,0.00520741
0.863813,0.00389105,0.00507183
0.867704,0.00389105,0.0049355
0.871595,0.00389105,0.00479843
0.875486,0.00389105,0.00466064
0.879377,0.00389105,0.00452215
0.883268,0.00389105,0.00438299
0.88716,0.00389105,0.00424318
0.891051,0.00389105,0.00410273
0.894942,0.00389105,0.00396167
0.898833,0.00389105,0.00382001
0.902724,0.00389105,0.00367779
0.906615,0.00389105,0.00353502
0.910506,0.00389105,0.00339171
0.914397,0.00389105,0.0032479
0.918288,0.00389105,0.00310361
0.922179,0.00389105,0.00295885
0.92607,0.00389105,0.00281365
0.929961,0.00389105,0.00266803
0.933852,0.00389105,0.00252201
0.937743,0.00389105,0.00237561
0.941634,0.00389105,0.00222886
0.945525,0.00389105,0.00208178
0.949416,0.00389105,0.00193438
0.953307,0.00389105,0.0017867
0.957198,0.00389105,0.00163874
0.961089,0.00389105,0.00149055
0.964981,0.00389105,0.00134213
0.968872,0.00389105,0.00119351
0.972763,0.00389105,0.00104471
0.976654,0.00389105,0.000895756
0.980545,0.00389105,0.000746668
0.984436,0.00389105,0.000597468
0.988327,0.00389105,0.00044818
0.992218,0.00389105,0.000298824
0.996109,0.00389105,0.000149423
0.00389105,0.0077821,0.000298824
0.0077821,0.0077821,0.000597602
0.0116732,0.0077821,0.000896292
0.0155642,0.0077821,0.00119485
0.0194553,0.0077821,0.00149322
0.0233463,0.0077821,0.00179138
0.0272374,0.0077821,0.00208927
0.0311284,0.0077821,0.00238684
0.0350195,0.0077821,0.00268406
0.0389105,0.0077821,0.00298087
0.0428016,0.0077821,0.00327724
0.0466926,0.0077821,0.00357313
0.0505837,0.0077821,0.00386847
0.0544747,0.0077821,0.00416324
0.0583658,0.0077821,0.00445739
0.0622568,0.0077821,0.00475087
0.0661479,0.0077821,0.00504364
0.0700389,0.0077821,0.00533566
0.07393,0.0077821,0.00562688
0.077821,0.0077821,0.00591726
0.0817121,0.0077821,0.00620675
0.0856031,0.0077821,0.00649532
0.0894942,0.0077821,0.00678292
0.0933852,0.0077821,0.0070695
0.0972763,0.0077821,0.00735503
0.101167,0.0077821,0.00763946
0.105058,0.0077821,0.00792275
0.108949,0.0077821,0.00820485
0.11284,0.0077821,0.00848573
0.116732,0.0077821,0.00876533
0.120623,0.0077821,0.00904363
0.124514,0.0077821,0.00932058
0.128405,0.0077821,0.00959614
0.132296,0.0077821,0.00987026
0.136187,0.0077821,0.0101429
0.140078,0.0077821,0.010414
0.143969,0.0077821,0.0106836
0.14786,0.0077821,0.0109516
0.151751,0.0077821,0.0112179
0.155642,0.0077821,0.0114826
0.159533,0.0077821,0.0117455
0.163424,0.0077821,0.0120067
0.167315,0.0077821,0.0122661
0.171206,0.0077821,0.0125237
0.175097,0.0077821,0.0127794
0.178988,0.0077821,0.0130332
0.182879,0.0077821,0.013285
0.18677,0.0077821,0.0135349
0.190661,0.0077821,0.0137827
0.194553,0.0077821,0.0140285
0.198444,0.0077821,0.0142722
0.202335,0.0077821,0.0145137
0.206226,0.0077821,0.0147531
0.210117,0.0077821,0.0149902
0.214008,0.0077821,0.0152252
0.217899,0.0077821,0.0154578
0.22179,0.0077821,0.0156882
0.225681,0.0077821,0.0159162
0.229572,0.0077821,0.0161418
0.233463,0.0077821,0.016365
0.237354,0.0077821,0.0165858
0.241245,0.0077821,0.0168041
0.245136,0.0077821,0.0170198
0.249027,0.0077821,0.0172331
0.252918,0.0077821,0.0174437
0.256809,0.0077821,0.0176518
0.2607,0.0077821,0.0178572
0.264591,0.0077821,0.0180599
0.268482,0.0077821,0.01826
0.272374,0.0077821,0.0184573
0.276265,0.0077821,0.0186519
0.280156,0.0077821,0.0188436
0.284047,0.0077821,0.0190326
0.287938,0.0077821,0.0192187
0.291829,0.0077821,0.0194019
0.29572,0.0077821,0.0195823
0.299611,0.0077821,0.0197597
0.303502,0.0077821,0.0199342
0.307393,0.0077821,0.0201056
0.311284,0.0077821,0.0202741
0.315175,0.0077821,0.0204396
0.319066,0.0077821,0.020602
0.322957,0.0077821,0.0207613
0.326848,0.0077821,0.0209175
0.330739,0.0077821,0.0210706
0.33463,0.0077821,0.0212205
0.338521,0.0077821,0.0213673
0.342412,0.0077821,0.0215109
0.346304,0.0077821,0.0216513
0.350195,0.0077821,0.0217884
0.354086,0.0077821,0.0219223
0.357977,0.0077821,0.0220528
0.361868,0.0077821,0.0221801
0.365759,0.0077821,0.0223041
0.36965,0.0077821,0.0224248
0.373541,0.0077821,0.0225421
0.377432,0.0077821,0.022656
0.381323,0.0077821,0.0227666
0.385214,0.0077821,0.0228737
0.389105,0.0077821,0.0229775
0.392996,0.0077821,0.0230778
0.396887,0.0077821,0.0231746
0.400778,0.0077821,0.023268
0.404669,0.0077821,0.0233579
0.40856,0.0077821,0.0234443
0.412451,0.0077821,0.0235272
0.416342,0.0077821,0.0236066
0.420233,0.0077821,0.0236825
0.424125,0.0077821,0.0237548
0.428016,0.0077821,0.0238236
0.431907,0.0077821,0.0238888
0.435798,0.0077821,0.0239505
0.439689,0.0077821,0.0240086
0.44358,0.0077821,0.024063
0.447471,0.0077821,0.0241139
0.451362,0.0077821,0.0241612
0.455253,0.0077821,0.0242049
0.459144,0.0077821,0.024245
0.463035,0.0077821,0.0242814
0.466926,0.0077821,0.0243142
0.470817,0.0077821,0.0243434
0.474708,0.0077821,0.0243689
0.478599,0.0077821,0.0243908
0.48249,0.0077821,0.0244091
0.486381,0.0077821,0.0244237
0.490272,0.0077821,0.0244346
0.494163,0.0077821,0.024442
0.498054,0.0077821,0.0244456
0.501946,0.0077821,0.0244456
0.505837,0.0077821,0.024442
0.509728,0.0077821,0.0244346
0.513619,0.0077821,0.0244237
0.51751,0.0077821,0.0244091
0.521401,0.0077821,0.0243908
0.525292,0.0077821,0.0243689
0.529183,0.0077821,0.0243434
0.533074,0.0077821,0.0243142
0.536965,0.0077821,0.0242814
0.540856,0.0077821,0.024245
0.544747,0.0077821,0.0242049
0.548638,0.0077821,0.0241612
0.552529,0.0077821,0.0241139
0.55642,0.0077821,0.024063
0.560311,0.0077821,0.0240086
0.564202,0.0077821,0.0239505
0.568093,0.0077821,0.0238888
0.571984,0.0077821,0.0238236
0.575875,0.0077821,0.0237548
0.579767,0.0077821,0.0236825
0.583658,0.0077821,0.0236066
0.587549,0.0077821,0.0235272
0.59144,0.0077821,0.0234443
0.595331,0.0077821,0.0233579
0.599222,0.0077821,0.023268
0.603113,0.0077821,0.0231746
0.607004,0.0077821,0.0230778
0.610895,0.0077821,0.0229775
0.614786,0.0077821,0.0228737
0.618677,0.0077821,0.0227666
0.622568,0.0077821,0.022656
0.626459,0.0077821,0.0225421
0.63035,0.0077821,0.0224248
0.634241,0.0077821,0.0223041
0.638132,0.0077821,0.0221801
0.642023,0.0077821,0.0220528
0.645914,0.0077821,0.0219223
0.649805,0.0077821,0.0217884
0.653696,0.0077821,0.0216513
0.657588,0.0077821,0.0215109
0.661479,0.0077821,0.0213673
0.66537,0.0077821,0.0212205
0.669261,0.0077821,0.0210706
0.673152,0.0077821,0.0209175
0.677043,0.0077821,0.0207613
0.680934,0.0077821,0.020602
0.684825,0.0077821,0.0204396
0.688716,0.0077821,0.0202741
0.692607,0.0077821,0.0201056
0.696498,0.0077821,0.0199342
0.700389,0.0077821,0.0197597
0.70428,0.0077821,0.0195823
0.708171,0.0077821,0.0194019
0.712062,0.0077821,0.0192187
0.715953,0.0077821,0.0190326
0.719844,0.0077821,0.0188436
0.723735,0.0077821,0.0186519
0.727626,0.0077821,0.0184573
0.731518,0.0077821,0.01826
0.735409,0.0077821,0.0180599
0.7393,0.0077821,0.0178572
0.743191,0.0077821,0.0176518
0.747082,0.0077821,0.0174437
0.750973,0.0077821,0.0172331
0.754864,0.0077821,0.0170198
0.758755,0.0077821,0.0168041
0.762646,0.0077821,0.0165858
0.766537,0.0077821,0.016365
0.770428,0.0077821,0.0161418
0.774319,0.0077821,0.0159162
0.77821,0.0077821,0.0156882
0.782101,0.0077821,0.0154578
0.785992,0.0077821,0.0152252
0.789883,0.0077821,0.0149902
0.793774,0.0077821,0.0147531
0.797665,0.0077821,0.0145137
0.801556,0.0077821,0.0142722
0.805447,0.0077821,0.0140285
0.809339,0.0077821,0.0137827
0.81323,0.0077821,0.0135349
0.817121,0.0077821,0.013285
0.821012,0.0077821,0.0130332
0.824903,0.0077821,0.0127794
0.828794,0.0077821,0.0125237
0.832685,0.0077821,0.0122661
0.836576,0.0077821,0.0120067
0.840467,0.0077821,0.0117455
0.844358,0.0077821,0.0114826
0.848249,0.0077821,0.0112179
0.85214,0.0077821,0.0109516
0.856031,0.0077821,0.0106836
0.859922,0.0077821,0.010414
0.863813,0.0077821,0.0101429
0.867704,0.0077821,0.00987026
0.871595,0.0077821,0.00959614
0.875486,0.0077821,0.00932058
0.879377,0.0077821,0.00904363
0.883268,0.0077821,0.00876533
0.88716,0.0077821,0.00848573
0.891051,0.0077821,0.00820485
0.894942,0.0077821,0.00792275
0.898833,0.0077821,0.00763946
0.902724,0.0077821,0.00735503
0.906615,0.0077821,0.0070695
0.910506,0.0077821,0.00678292
0.914397,0.0077821,0.00649532
0.918288,0.0077821,0.00620675
0.922179,0.0077821,0.00591726
0.92607,0.0077821,0.00562688
0.929961,0.0077821,0.00533566
0.933852,0.0077821,0.00504364
0.937743,0.0077821,0.00475087
0.941634,0.0077821,0.00445739
0.945525,0.0077821,0.00416324
0.949416,0.0077821,0.00386847
0.953307,0.0077821,0.00357313
0.957198,0.0077821,0.00327724
0.961089,0.0077821,0.00298087
0.964981,0.0077821,0.00268406
0.968872,0.0077821,0.00238684
0.972763,0.0077821,0.00208927
0.976654,0.0077821,0.00179138
0.980545,0.0077821,0.00149322
0.984436,0.0077821,0.00119485
0.988327,0.0077821,0.000896292
0.992218,0.0077821,0.000597602
0.996109,0.0077821,0.000298824
0.00389105,0.0116732,0.00044818
0.0077821,0.0116732,0.000896292
0.0116732,0.0116732,0.00134427
0.0155642,0.0116732,0.00179205
0.0194553,0.0116732,0.00223956
0.0233463,0.0116732,0.00268673
0.0272374,0.0116732,0.00313351
0.0311284,0.0116732,0.00357981
0.0350195,0.0116732,0.00402558
0.0389105,0.0116732,0.00447075
0.0428016,0.0116732,0.00491525
0.0466926,0.0116732,0.00535902
0.0505837,0.0116732,0.00580199
0.0544747,0.0116732,0.00624409
0.0583658,0.0116732,0.00668525
0.0622568,0.0116732,0.00712542
0.0661479,0.0116732,0.00756452
0.0700389,0.0116732,0.00800249
0.07393,0.0116732,0.00843927
0.077821,0.0116732,0.00887478
0.0817121,0.0116732,0.00930897
0.0856031,0.0116732,0.00974177
0.0894942,0.0116732,0.0101731
0.0933852,0.0116732,0.0106029
0.0972763,0.0116732,0.0110312
0.101167,0.0116732,0.0114578
0.105058,0.0116732,0.0118826
0.108949,0.0116732,0.0123057
0.11284,0.0116732,0.012727
0.116732,0.0116732,0.0131464
0.120623,0.0116732,0.0135638
0.124514,0.0116732,0.0139791
0.128405,0.0116732,0.0143924
0.132296,0.0116732,0.0148035
0.136187,0.0116732,0.0152125
0.140078,0.0116732,0.0156191
0.143969,0.0116732,0.0160234
0.14786,0.0116732,0.0164253
0.151751,0.0116732,0.0168248
0.155642,0.0116732,0.0172217
0.159533,0.0116732,0.0176161
0.163424,0.0116732,0.0180079
0.167315,0.0116732,0.0183969
0.171206,0.0116732,0.0187832
0.175097,0.0116732,0.0191667
0.178988,0.0116732,0.0195473
0.182879,0.0116732,0.0199251
0.18677,0.0116732,0.0202998
0.190661,0.0116732,0.0206715
0.194553,0.0116732,0.0210401
0.198444,0.0116732,0.0214056
0.202335,0.0116732,0.0217678
0.206226,0.0116732,0.0221269
0.210117,0.0116732,0.0224826
0.214008,0.0116732,0.0228349
0.217899,0.0116732,0.0231839
0.22179,0.0116732,0.0235293
0.225681,0.0116732,0.0238713
0.229572,0.0116732,0.0242097
0.233463,0.0116732,0.0245445
0.237354,0.0116732,0.0248756
0.241245,0.0116732,0.025203
0.245136,0.0116732,0.0255266
0.249027,0.0116732,0.0258464
0.252918,0.0116732,0.0261623
0.256809,0.0116732,0.0264744
0.2607,0.0116732,0.0267824
0.264591,0.0116732,0.0270865
0.268482,0.0116732,0.0273866
0.272374,0.0116732,0.0276825
0.276265,0.0116732,0.0279743
0.280156,0.0116732,0.0282619
0.284047,0.0116732,0.0285453
0.287938,0.0116732,0.0288245
0.291829,0.0116732,0.0290993
0.29572,0.0116732,0.0293698
0.299611,0.0116732,0.0296359
0.303502,0.0116732,0.0298975
0.307393,0.0116732,0.0301547
0.311284,0.0116732,0.0304074
0.315175,0.0116732,0.0306555
0.319066,0.0116732,0.0308991
0.322957,0.0116732,0.0311381
0.326848,0.0116732,0.0313724
0.330739,0.0116732,0.031602
0.33463,0.0116732,0.0318268
0.338521,0.0116732,0.032047
0.342412,0.0116732,0.0322623
0.346304,0.0116732,0.0324728
0.350195,0.0116732,0.0326785
0.354086,0.0116732,0.0328793
0.357977,0.0116732,0.0330752
0.361868,0.0116732,0.0332661
0.365759,0.0116732,0.033452
0.36965,0.0116732,0.033633
0.373541,0.0116732,0.0338089
0.377432,0.0116732,0.0339798
0.381323,0.0116732,0.0341456
0.385214,0.0116732,0.0343063
0.389105,0.0116732,0.0344619
0.392996,0.0116732,0.0346123
0.396887,0.0116732,0.0347576
0.400778,0.0116732,0.0348976
0.404669,0.0116732,0.0350325
0.40856,0.0116732,0.0351621
0.412451,0.0116732,0.0352864
0.416342,0.0116732,0.0354055
0.420233,0.0116732,0.0355193
0.424125,0.0116732,0.0356278
0.428016,0.0116732,0.035731
0.431907,0.0116732,0.0358288
0.435798,0.0116732,0.0359213
0.439689,0.0116732,0.0360084
0.44358,0.0116732,0.0360901
0.447471,0.0116732,0.0361664
0.451362,0.0116732,0.0362373
0.455253,0.0116732,0.0363028
0.459144,0.0116732,0.0363629
0.463035,0.0116732,0.0364176
0.466926,0.0116732,0.0364668
0.470817,0.0116732,0.0365105
0.474708,0.0116732,0.0365488
0.478599,0.0116732,0.0365817
0.48249,0.0116732,0.0366091
0.486381,0.0116732,0.036631
0.490272,0.0116732,0.0366474
0.494163,0.0116732,0.0366584
0.498054,0.0116732,0.0366638
0.501946,0.0116732,0.0366638
0.505837,0.0116732,0.0366584
0.509728,0.0116732,0.0366474
0.513619,0.0116732,0.036631
0.51751,0.0116732,0.0366091
0.521401,0.0116732,0.0365817
0.525292,0.0116732,0.0365488
0.529183,0.0116732,0.0365105
0.533074,0.0116732,0.0364668
0.536965,0.0116732,0.0364176
0.540856,0.0116732,0.0363629
0.544747,0.0116732,0.0363028
0.548638,0.0116732,0.0362373
0.552529,0.0116732,0.0361664
0.55642,0.0116732,0.0360901
0.560311,0.0116732,0.0360084
0.564202,0.0116732,0.0359213
0.568093,0.0116732,0.0358288
0.571984,0.0116732,0.035731
0.575875,0.0116732,0.0356278
0.579767,0.0116732,0.0355193
0.583658,0.0116732,0.0354055
0.587549,0.0116732,0.0352864
0.59144,0.0116732,0.0351621
0.595331,0.0116732,0.0350325
0.599222,0.0116732,0.0348976
0.603113,0.0116732,0.0347576
0.607004,0.0116732,0.0346123
0.610895,0.0116732,0.0344619
0.614786,0.0116732,0.0343063
0.618677,0.0116732,0.0341456
0.622568,0.0116732,0.0339798
0.626459,0.0116732,0.0338089
0.63035,0.0116732,0.033633
0.634241,0.0116732,0.033452
0.638132,0.0116732,0.0332661
0.642023,0.0116732,0.0330752
0.645914,0.0116732,0.0328793
0.649805,0.0116732,0.0326785
0.653696,0.0116732,0.0324728
0.657588,0.0116732,0.0322623
0.661479,0.0116732,0.032047
0.66537,0.0116732,0.0318268
0.669261,0.0116732,0.031602
0.673152,0.0116732,0.0313724
0.677043,0.0116732,0.0311381
0.680934,0.0116732,0.0308991
0.684825,0.0116732,0.0306555
0.688716,0.0116732,0.0304074
0.692607,0.0116732,0.0301547
0.696498,0.0116732,0.0298975
0.700389,0.0116732,0.0296359
0.70428,0.0116732,0.0293698
0.708171,0.0116732,0.0290993
0.712062,0.0116732,0.0288245
0.715953,0.0116732,0.0285453
0.719844,0.0116732,0.0282619
0.723735,0.0116732,0.0279743
0.727626,0.0116732,0.0276825
0.731518,0.0116732,0.0273866
0.735409,0.0116732,0.0270865
0.7393,0.0116732,0.0267824
0.743191,0.0116732,0.0264744
0.747082,0.0116732,0.0261623
0.750973,0.0116732,0.0258464
0.754864,0.0116732,0.0255266
0.758755,0.0116732,0.025203
0.762646,0.0116732,0.0248756
0.766537,0.0116732,0.0245445
0.770428,0.0116732,0.0242097
0.774319,0.0116732,0.0238713
0.77821,0.0116732,0.0235293
0.782101,0.0116732,0.0231839
0.785992,0.0116732,0.0228349
0.789883,0.0116732,0.0224826
0.793774,0.0116732,0.0221269
0.797665,0.0116732,0.0217678
0.801556,0.0116732,0.0214056
0.805447,0.0116732,0.0210401
0.809339,0.0116732,0.0206715
0.81323,0.0116732,0.0202998
0.817121,0.0116732,0.0199251
0.821012,0.0116732,0.0195473
0.824903,0.0116732,0.0191667
0.828794,0.0116732,0.0187832
0.832685,0.0116732,0.0183969
0.836576,0.0116732,0.0180079
0.840467,0.0116732,0.0176161
0.844358,0.0116732,0.0172217
0.848249,0.0116732,0.0168248
0.85214,0.0116732,0.0164253
0.856031,0.0116732,0.0160234
0.859922,0.0116732,0.0156191
0.863813,0.0116732,0.0152125
0.867704,0.0116732,0.0148035
0.871595,0.0116732,0.0143924
0.875486,0.0116732,0.0139791
0.879377,0.0116732,0.0135638
0.883268,0.0116732,0.0131464
0.88716,0.0116732,0.012727
0.891051,0.0116732,0.0123057
0.894942,0.0116732,0.0118826
0.898833,0.0116732,0.0114578
0.902724,0.0116732,0.0110312
0.906615,0.0116732,0.0106029
0.910506,0.0116732,0.0101731
0.914397,0.0116732,0.00974177
0.918288,0.0116732,0.00930897
0.922179,0.0116732,0.00887478
0.92607,0.0116732,0.00843927
0.929961,0.0116732,0.00800249
0.933852,0.0116732,0.00756452
0.937743,0.0116732,0.00712542
0.941634,0.0116732,0.00668525
0.945525,0.0116732,0.00624409
0.949416,0.0116732,0.00580199
0.953307,0.0116732,0.00535902
0.957198,0.0116732,0.00491525
0.961089,0.0116732,0.00447075
0.964981,0.0116732,0.00402558
0.968872,0.0116732,0.00357981
0.972763,0.0116732,0.00313351
0.976654,0.0116732,0.00268673
0.980545,0.0116732,0.00223956
0.984436,0.0116732,0.00179205
0.988327,0.0116732,0.00134427
0.992218,0.0116732,0.000896292
0.996109,0.0116732,0.00044818
0.00389105,0.0155642,0.000597468
0.0077821,0.0155642,0.00119485
0.0116732,0.0155642,0.00179205
0.0155642,0.0155642,0.00238898
0.0194553,0.0155642,0.00298556
0.0233463,0.0155642,0.00358169
0.0272374,0.0155642,0.00417728
0.0311284,0.0155642,0.00477225
0.0350195,0.0155642,0.00536651
0.0389105,0.0155642,0.00595996
0.0428016,0.0155642,0.00655253
0.0466926,0.0155642,0.00714412
0.0505837,0.0155642,0.00773463
0.0544747,0.0155642,0.008324
0.0583658,0.0155642,0.00891211
0.0622568,0.0155642,0.0094989
0.0661479,0.0155642,0.0100843
0.0700389,0.0155642,0.0106681
0.07393,0.0155642,0.0112504
0.077821,0.0155642,0.011831
0.0817121,0.0155642,0.0124098
0.0856031,0.0155642,0.0129868
0.0894942,0.0155642,0.0135618
0.0933852,0.0155642,0.0141348
0.0972763,0.0155642,0.0147057
0.101167,0.0155642,0.0152744
0.105058,0.0155642,0.0158408
0.108949,0.0155642,0.0164048
0.11284,0.0155642,0.0169664
0.116732,0.0155642,0.0175254
0.120623,0.0155642,0.0180819
0.124514,0.0155642,0.0186356
0.128405,0.0155642,0.0191865
0.132296,0.0155642,0.0197346
0.136187,0.0155642,0.0202797
0.140078,0.0155642,0.0208218
0.143969,0.0155642,0.0213608
0.14786,0.0155642,0.0218966
0.151751,0.0155642,0.0224292
0.155642,0.0155642,0.0229583
0.159533,0.0155642,0.0234841
0.163424,0.0155642,0.0240063
0.167315,0.0155642,0.0245249
0.171206,0.0155642,0.0250399
0.175097,0.0155642,0.0255512
0.178988,0.0155642,0.0260586
0.182879,0.0155642,0.0265621
0.18677,0.0155642,0.0270617
0.190661,0.0155642,0.0275572
0.194553,0.0155642,0.0280486
0.198444,0.0155642,0.0285358
